program,address,sources,aligned,after_boundary,prologue,verdict,size,caller_count,callee_count
wiz8--demo--wiz8--8acda50afe39,0050fad0,call-target padding,yes,yes,push-ebx,strong,176,2,2
wiz8--demo--wiz8--8acda50afe39,0050fb80,call-target padding,yes,yes,,strong,112,1,1
wiz8--demo--wiz8--8acda50afe39,0050fbf0,call-target padding,yes,yes,,strong,352,1,4
wiz8--demo--wiz8--8acda50afe39,0050fd50,call-target padding,yes,yes,,strong,288,1,4
wiz8--demo--wiz8--8acda50afe39,0050fe70,call-target padding,yes,yes,sub-esp-imm8,strong,320,3,8
wiz8--demo--wiz8--8acda50afe39,0050ffb0,call-target padding,yes,yes,push-ebx,strong,240,2,4
wiz8--demo--wiz8--8acda50afe39,005100a0,call-target padding,yes,yes,push-esi,strong,96,3,1
wiz8--demo--wiz8--8acda50afe39,00510100,call-target padding,yes,yes,push-edi,strong,160,1,0
wiz8--demo--wiz8--8acda50afe39,0051012a,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00510149,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00510158,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00510165,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051016b,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00510187,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,005101a0,call-target padding,yes,yes,push-ebx,strong,368,1,2
wiz8--demo--wiz8--8acda50afe39,00510310,call-target padding,yes,yes,,strong,80,1,0
wiz8--demo--wiz8--8acda50afe39,00510360,call-target padding,yes,yes,push-ebx,strong,80,1,0
wiz8--demo--wiz8--8acda50afe39,005103b0,call-target padding,yes,yes,sub-esp-imm8,strong,1264,1,11
wiz8--demo--wiz8--8acda50afe39,005105f7,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,005108a0,call-target padding,yes,yes,sub-esp-imm8,strong,2704,2,30
wiz8--demo--wiz8--8acda50afe39,00510a0b,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00510a5a,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00510caf,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00510cbe,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00510db0,padding,yes,yes,sub-esp-imm8,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,00510e60,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,00510f44,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00510f5d,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00510fb5,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00510fc3,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00511051,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00511330,call-target,yes,yes,,strong,336,5,5
wiz8--demo--wiz8--8acda50afe39,00511480,call-target padding,yes,yes,,strong,160,1,1
wiz8--demo--wiz8--8acda50afe39,00511520,call-target padding,yes,yes,,strong,96,1,1
wiz8--demo--wiz8--8acda50afe39,00511580,call-target padding,yes,yes,,strong,192,5,1
wiz8--demo--wiz8--8acda50afe39,00511640,call-target padding,yes,yes,,strong,64,1,0
wiz8--demo--wiz8--8acda50afe39,00511680,call-target padding,yes,yes,,strong,48,1,0
wiz8--demo--wiz8--8acda50afe39,005116b0,call-target padding,yes,yes,push-ebx,strong,64,5,0
wiz8--demo--wiz8--8acda50afe39,005116f0,call-target,yes,yes,,strong,256,1,4
wiz8--demo--wiz8--8acda50afe39,005117f0,call-target padding,yes,yes,sub-esp-imm8,strong,880,1,6
wiz8--demo--wiz8--8acda50afe39,00511b60,call-target padding,yes,yes,sub-esp-imm8,strong,640,1,6
wiz8--demo--wiz8--8acda50afe39,00511de0,call-target padding,yes,yes,push-ebx,strong,96,1,0
wiz8--demo--wiz8--8acda50afe39,00511e40,data-pointer padding,yes,yes,push-esi,strong,48,0,1
wiz8--demo--wiz8--8acda50afe39,00511e70,call-target padding,yes,yes,push-ebx,strong,128,2,3
wiz8--demo--wiz8--8acda50afe39,00511ef0,call-target padding,yes,yes,,strong,144,6,3
wiz8--demo--wiz8--8acda50afe39,00511f80,call-target padding,yes,yes,,strong,176,9,5
wiz8--demo--wiz8--8acda50afe39,00512030,call-target padding,yes,yes,,strong,448,8,7
wiz8--demo--wiz8--8acda50afe39,005121f0,call-target padding,yes,yes,,strong,192,14,8
wiz8--demo--wiz8--8acda50afe39,005122b0,call-target padding,yes,yes,,strong,208,3,0
wiz8--demo--wiz8--8acda50afe39,00512380,call-target padding,yes,yes,,strong,512,2,7
wiz8--demo--wiz8--8acda50afe39,00512580,call-target padding,yes,yes,push-ebx,strong,256,2,1
wiz8--demo--wiz8--8acda50afe39,00512680,call-target padding,yes,yes,,strong,400,2,1
wiz8--demo--wiz8--8acda50afe39,00512810,call-target padding,yes,yes,,strong,224,2,1
wiz8--demo--wiz8--8acda50afe39,005128f0,call-target padding,yes,yes,push-ebx,strong,96,4,1
wiz8--demo--wiz8--8acda50afe39,00512950,call-target padding,yes,yes,push-ebx,strong,272,5,0
wiz8--demo--wiz8--8acda50afe39,00512a60,call-target padding,yes,yes,,strong,928,11,18
wiz8--demo--wiz8--8acda50afe39,00512abd,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00512c87,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00512d18,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00512e00,call-target padding,yes,yes,push-esi,strong,432,1,10
wiz8--demo--wiz8--8acda50afe39,00512e28,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00512fb0,call-target padding,yes,yes,push-esi,strong,96,2,4
wiz8--demo--wiz8--8acda50afe39,00512ffb,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,00513010,call-target padding,yes,yes,push-esi,strong,160,1,7
wiz8--demo--wiz8--8acda50afe39,005130b0,call-target padding,yes,yes,push-esi,strong,96,1,5
wiz8--demo--wiz8--8acda50afe39,00513110,call-target padding,yes,yes,push-esi,strong,64,1,3
wiz8--demo--wiz8--8acda50afe39,00513131,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00513150,call-target padding,yes,yes,push-ebx,strong,1024,11,16
wiz8--demo--wiz8--8acda50afe39,005133e1,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00513550,call-target padding,yes,yes,,strong,240,2,9
wiz8--demo--wiz8--8acda50afe39,00513621,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00513640,call-target padding,yes,yes,,strong,128,1,5
wiz8--demo--wiz8--8acda50afe39,005136c0,call-target padding,yes,yes,,strong,96,1,3
wiz8--demo--wiz8--8acda50afe39,00513720,call-target padding,yes,yes,push-ebp,strong,288,3,6
wiz8--demo--wiz8--8acda50afe39,00513840,call-target padding,yes,yes,sub-esp-imm8,strong,512,1,8
wiz8--demo--wiz8--8acda50afe39,00513a40,call-target padding,yes,yes,push-ebx,strong,144,2,4
wiz8--demo--wiz8--8acda50afe39,00513ad0,call-target padding,yes,yes,sub-esp-imm8,strong,224,1,5
wiz8--demo--wiz8--8acda50afe39,00513bb0,call-target padding,yes,yes,,strong,208,65,4
wiz8--demo--wiz8--8acda50afe39,00513c80,call-target padding,yes,yes,push-esi,strong,48,11,1
wiz8--demo--wiz8--8acda50afe39,00513cb0,call-target,yes,yes,push-esi,strong,208,91,3
wiz8--demo--wiz8--8acda50afe39,00513d80,call-target padding,yes,yes,push-edi,strong,208,5,1
wiz8--demo--wiz8--8acda50afe39,00513e50,call-target padding,yes,yes,,strong,144,4,5
wiz8--demo--wiz8--8acda50afe39,00513ee0,call-target padding,yes,yes,sub-esp-imm8,strong,432,1,7
wiz8--demo--wiz8--8acda50afe39,00514090,call-target padding,yes,yes,push-ebp-mov-esp,strong,320,5,6
wiz8--demo--wiz8--8acda50afe39,0051410d,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,005141d0,call-target padding,yes,yes,push-ebx,strong,112,1,5
wiz8--demo--wiz8--8acda50afe39,00514240,call-target padding,yes,yes,sub-esp-imm8,strong,240,1,6
wiz8--demo--wiz8--8acda50afe39,00514330,call-target padding,yes,yes,,strong,144,1,3
wiz8--demo--wiz8--8acda50afe39,005143c0,call-target padding,yes,yes,,strong,112,1,4
wiz8--demo--wiz8--8acda50afe39,00514430,call-target padding,yes,yes,push-ebx,strong,224,3,6
wiz8--demo--wiz8--8acda50afe39,005144ab,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,00514504,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,00514510,call-target padding,yes,yes,push-esi,strong,176,1,3
wiz8--demo--wiz8--8acda50afe39,005145c0,call-target padding,yes,yes,,strong,112,1,3
wiz8--demo--wiz8--8acda50afe39,00514630,call-target padding,yes,yes,,strong,48,1,1
wiz8--demo--wiz8--8acda50afe39,00514660,call-target padding,yes,yes,,strong,144,6,3
wiz8--demo--wiz8--8acda50afe39,005146f0,call-target padding,yes,yes,push-ebx,strong,208,3,4
wiz8--demo--wiz8--8acda50afe39,005147c0,call-target padding,yes,yes,sub-esp-imm32,strong,912,6,13
wiz8--demo--wiz8--8acda50afe39,00514b50,call-target padding,yes,yes,sub-esp-imm8,strong,512,2,10
wiz8--demo--wiz8--8acda50afe39,00514d50,call-target,yes,yes,push-ebx,strong,352,2,7
wiz8--demo--wiz8--8acda50afe39,00514db7,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00514df1,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00514df2,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00514eb0,call-target padding,yes,yes,push-ebp,strong,400,1,12
wiz8--demo--wiz8--8acda50afe39,00515040,call-target,yes,yes,,strong,128,1,3
wiz8--demo--wiz8--8acda50afe39,005150c0,call-target padding,yes,yes,,strong,192,1,4
wiz8--demo--wiz8--8acda50afe39,005150dc,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00515180,call-target padding,yes,yes,,strong,368,1,5
wiz8--demo--wiz8--8acda50afe39,005152f0,call-target padding,yes,yes,push-ebx,strong,128,1,6
wiz8--demo--wiz8--8acda50afe39,00515370,call-target padding,yes,yes,push-esi,strong,144,5,5
wiz8--demo--wiz8--8acda50afe39,00515400,call-target padding,yes,yes,,strong,176,2,7
wiz8--demo--wiz8--8acda50afe39,005154b0,call-target padding,yes,yes,push-esi,strong,176,3,8
wiz8--demo--wiz8--8acda50afe39,00515560,call-target padding,yes,yes,,strong,256,1,8
wiz8--demo--wiz8--8acda50afe39,00515660,call-target padding,yes,yes,push-ebx,strong,160,2,6
wiz8--demo--wiz8--8acda50afe39,00515700,call-target padding,yes,yes,,strong,176,1,6
wiz8--demo--wiz8--8acda50afe39,005157b0,call-target,yes,yes,,strong,272,2,4
wiz8--demo--wiz8--8acda50afe39,005158c0,call-target padding,yes,yes,,strong,48,2,2
wiz8--demo--wiz8--8acda50afe39,005158f0,call-target padding,yes,yes,push-esi,strong,96,2,4
wiz8--demo--wiz8--8acda50afe39,00515950,call-target padding,yes,yes,,strong,176,2,7
wiz8--demo--wiz8--8acda50afe39,00515a00,call-target padding,yes,yes,push-esi,strong,96,1,2
wiz8--demo--wiz8--8acda50afe39,00515a60,call-target padding,yes,yes,,strong,6,1,0
wiz8--demo--wiz8--8acda50afe39,00515a66,eh-record,yes,,eh-frame-setup,exact,938,0,18
wiz8--demo--wiz8--8acda50afe39,00515af8,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00515b61,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00515c71,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00515c8b,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00515e10,call-target padding,yes,yes,,strong,6,3,0
wiz8--demo--wiz8--8acda50afe39,00515e16,eh-record,yes,,eh-frame-setup,exact,394,0,16
wiz8--demo--wiz8--8acda50afe39,00515fa0,call-target eh-record padding,yes,yes,eh-frame-setup,exact,1344,7,34
wiz8--demo--wiz8--8acda50afe39,0051612c,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051615b,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051620e,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,005164e0,call-target eh-record padding,yes,yes,eh-frame-setup,exact,832,1,37
wiz8--demo--wiz8--8acda50afe39,00516511,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00516820,call-target padding,yes,yes,,strong,192,1,10
wiz8--demo--wiz8--8acda50afe39,005168e0,call-target padding,yes,yes,sub-esp-imm32,strong,384,1,7
wiz8--demo--wiz8--8acda50afe39,00516979,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00516a60,call-target padding,yes,yes,sub-esp-imm32,strong,512,1,5
wiz8--demo--wiz8--8acda50afe39,00516af9,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00516c60,call-target padding,yes,yes,sub-esp-imm32,strong,240,1,1
wiz8--demo--wiz8--8acda50afe39,00516cf8,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00516d50,call-target padding,yes,yes,,strong,64,2,1
wiz8--demo--wiz8--8acda50afe39,00516d90,call-target padding,yes,yes,sub-esp-imm32,strong,224,1,3
wiz8--demo--wiz8--8acda50afe39,00516e70,call-target padding,yes,yes,sub-esp-imm32,strong,272,1,6
wiz8--demo--wiz8--8acda50afe39,00516f80,call-target eh-record padding,yes,yes,eh-frame-setup,exact,256,2,10
wiz8--demo--wiz8--8acda50afe39,00517080,call-target,yes,yes,sub-esp-imm32,strong,928,2,24
wiz8--demo--wiz8--8acda50afe39,00517139,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,005173cd,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00517420,call-target eh-record padding,yes,yes,eh-frame-setup,exact,128,1,5
wiz8--demo--wiz8--8acda50afe39,005174a0,call-target padding,yes,yes,sub-esp-imm8,strong,816,1,29
wiz8--demo--wiz8--8acda50afe39,005177d0,call-target eh-record padding,yes,yes,eh-frame-setup,exact,608,1,18
wiz8--demo--wiz8--8acda50afe39,0051788e,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00517a30,call-target padding,yes,yes,,strong,192,1,8
wiz8--demo--wiz8--8acda50afe39,00517af0,call-target padding,yes,yes,,strong,448,1,8
wiz8--demo--wiz8--8acda50afe39,00517cb0,call-target eh-record padding,yes,yes,eh-frame-setup,exact,2128,1,20
wiz8--demo--wiz8--8acda50afe39,00517efc,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00517f02,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00517f0b,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00517fd1,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518155,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051835a,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518500,call-target padding,yes,yes,sub-esp-imm8,strong,640,1,8
wiz8--demo--wiz8--8acda50afe39,0051868e,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,005186a3,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518780,call-target padding,yes,yes,sub-esp-imm8,strong,1088,1,7
wiz8--demo--wiz8--8acda50afe39,0051883d,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,005189c7,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,005189ce,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518a07,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518a0e,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518a2a,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518a31,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518b74,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518b7f,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518ba2,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518bc0,call-target padding,yes,yes,sub-esp-imm8,strong,176,2,3
wiz8--demo--wiz8--8acda50afe39,00518c10,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518c70,call-target padding,yes,yes,,strong,320,3,6
wiz8--demo--wiz8--8acda50afe39,00518db0,call-target padding,yes,yes,push-esi,strong,160,1,11
wiz8--demo--wiz8--8acda50afe39,00518e2e,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518e50,call-target padding,yes,yes,,strong,208,1,11
wiz8--demo--wiz8--8acda50afe39,00518e5e,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518e7b,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518e82,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518e96,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518edc,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00518f20,call-target padding,yes,yes,,strong,224,7,0
wiz8--demo--wiz8--8acda50afe39,00519000,call-target padding,yes,yes,,strong,240,1,0
wiz8--demo--wiz8--8acda50afe39,005190f0,call-target padding,yes,yes,sub-esp-imm32,strong,688,2,11
wiz8--demo--wiz8--8acda50afe39,005193a0,call-target padding,yes,yes,sub-esp-imm32,strong,544,5,8
wiz8--demo--wiz8--8acda50afe39,005195c0,call-target eh-record padding,yes,yes,eh-frame-setup,exact,272,1,10
wiz8--demo--wiz8--8acda50afe39,005196d0,call-target eh-record padding,yes,yes,eh-frame-setup,exact,272,1,6
wiz8--demo--wiz8--8acda50afe39,005197e0,call-target eh-record padding,yes,yes,eh-frame-setup,exact,384,1,9
wiz8--demo--wiz8--8acda50afe39,00519960,call-target eh-record padding,yes,yes,eh-frame-setup,exact,208,1,3
wiz8--demo--wiz8--8acda50afe39,00519a30,call-target padding,yes,yes,,strong,16,1,0
wiz8--demo--wiz8--8acda50afe39,00519a40,call-target padding,yes,yes,sub-esp-imm32,strong,192,1,3
wiz8--demo--wiz8--8acda50afe39,00519b00,call-target padding,yes,yes,,strong,208,6,5
wiz8--demo--wiz8--8acda50afe39,00519b4d,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00519bd0,call-target padding,yes,yes,,strong,128,1,3
wiz8--demo--wiz8--8acda50afe39,00519c50,call-target padding,yes,yes,,strong,432,1,8
wiz8--demo--wiz8--8acda50afe39,00519e00,call-target padding,yes,yes,sub-esp-imm8,strong,656,3,3
wiz8--demo--wiz8--8acda50afe39,00519ece,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,00519ed6,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051a090,call-target padding,yes,yes,push-ebx,strong,208,1,3
wiz8--demo--wiz8--8acda50afe39,0051a160,call-target eh-record padding,yes,yes,eh-frame-setup,exact,672,1,16
wiz8--demo--wiz8--8acda50afe39,0051a2a7,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051a400,call-target eh-record padding,yes,yes,eh-frame-setup,exact,624,1,4
wiz8--demo--wiz8--8acda50afe39,0051a563,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051a5d4,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051a670,call-target padding,yes,yes,push-esi,strong,240,1,2
wiz8--demo--wiz8--8acda50afe39,0051a6cb,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051a760,call-target padding,yes,yes,sub-esp-imm8,strong,208,1,4
wiz8--demo--wiz8--8acda50afe39,0051a830,call-target padding,yes,yes,sub-esp-imm32,strong,336,2,5
wiz8--demo--wiz8--8acda50afe39,0051a980,call-target padding,yes,yes,sub-esp-imm32,strong,192,1,1
wiz8--demo--wiz8--8acda50afe39,0051aa40,call-target padding,yes,yes,push-esi,strong,80,5,1
wiz8--demo--wiz8--8acda50afe39,0051aa90,call-target padding,yes,yes,push-ebx,strong,96,2,2
wiz8--demo--wiz8--8acda50afe39,0051aaf0,call-target padding,yes,yes,,strong,80,1,2
wiz8--demo--wiz8--8acda50afe39,0051ab40,data-pointer padding,yes,yes,,strong,64,0,2
wiz8--demo--wiz8--8acda50afe39,0051ab60,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,0051ab80,data-pointer padding,yes,yes,,strong,64,0,2
wiz8--demo--wiz8--8acda50afe39,0051aba0,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,0051abc0,call-target padding,yes,yes,push-esi,strong,208,1,5
wiz8--demo--wiz8--8acda50afe39,0051ac90,call-target padding,yes,yes,sub-esp-imm8,strong,624,1,10
wiz8--demo--wiz8--8acda50afe39,0051ad3c,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051af00,call-target padding,yes,yes,push-ebx,strong,224,2,2
wiz8--demo--wiz8--8acda50afe39,0051afe0,call-target padding,yes,yes,push-ebx,strong,224,1,2
wiz8--demo--wiz8--8acda50afe39,0051b0c0,call-target padding,yes,yes,,strong,160,1,1
wiz8--demo--wiz8--8acda50afe39,0051b160,call-target padding,yes,yes,sub-esp-imm8,strong,304,3,3
wiz8--demo--wiz8--8acda50afe39,0051b204,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051b290,call-target,yes,yes,,strong,16,1,0
wiz8--demo--wiz8--8acda50afe39,0051b2a0,call-target padding,yes,yes,,strong,118,1,3
wiz8--demo--wiz8--8acda50afe39,0051b310,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,0051b316,eh-record,yes,,eh-frame-setup,exact,810,0,19
wiz8--demo--wiz8--8acda50afe39,0051b3cf,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051b4ac,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051b4be,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051b4f2,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051b52e,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051b640,call-target padding,yes,yes,sub-esp-imm8,strong,544,1,5
wiz8--demo--wiz8--8acda50afe39,0051b6f1,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,0051b7bf,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051b808,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,0051b860,call-target,yes,yes,,strong,144,4,2
wiz8--demo--wiz8--8acda50afe39,0051b8f0,call-target padding,yes,yes,push-esi,strong,96,1,1
wiz8--demo--wiz8--8acda50afe39,0051b950,call-target padding,yes,yes,,strong,32,1,1
wiz8--demo--wiz8--8acda50afe39,0051b970,data-pointer padding,yes,yes,push-esi,strong,48,0,1
wiz8--demo--wiz8--8acda50afe39,0051b9a0,data-pointer padding,yes,yes,push-esi,strong,64,0,2
wiz8--demo--wiz8--8acda50afe39,0051b9c0,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,0051b9e0,call-target padding,yes,yes,push-esi,strong,80,1,1
wiz8--demo--wiz8--8acda50afe39,0051ba30,call-target padding,yes,yes,,strong,32,12,0
wiz8--demo--wiz8--8acda50afe39,0051ba50,call-target padding,yes,yes,push-ebx,strong,64,31,1
wiz8--demo--wiz8--8acda50afe39,0051ba90,call-target padding,yes,yes,,strong,32,8,0
wiz8--demo--wiz8--8acda50afe39,0051bab0,call-target padding,yes,yes,,strong,32,19,0
wiz8--demo--wiz8--8acda50afe39,0051bad0,call-target padding,yes,yes,,strong,128,7,0
wiz8--demo--wiz8--8acda50afe39,0051baf0,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,0051bb10,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,0051bb30,padding,yes,yes,,padding-only,,0,0
wiz8--demo--wiz8--8acda50afe39,0051bb50,call-target padding,yes,yes,,strong,32,57,0
wiz8--demo--wiz8--8acda50afe39,0051bb70,call-target padding,yes,yes,,strong,32,92,0
wiz8--demo--wiz8--8acda50afe39,0051bb90,call-target padding,yes,yes,,strong,32,7,0
wiz8--demo--wiz8--8acda50afe39,0051bbb0,call-target padding,yes,yes,,strong,32,10,0
wiz8--demo--wiz8--8acda50afe39,0051bbd0,call-target padding,yes,yes,sub-esp-imm8,strong,224,6,0
wiz8--demo--wiz8--8acda50afe39,0051bc7e,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051bcb0,call-target padding,yes,yes,push-esi,strong,272,1,0
wiz8--demo--wiz8--8acda50afe39,0051bcf3,padding,,yes,,rejected,,0,0
wiz8--demo--wiz8--8acda50afe39,0051bd40,call-target,,,,decode-disagrees,,45,0
wiz8--demo--wiz8--8acda50afe39,0051bdc0,call-target padding,yes,yes,,strong,320,3,0
wiz8--demo--wiz8--8acda50afe39,0051bf00,call-target padding,yes,yes,,strong,80,1,0
