call_site,call_kind,containing_function,source_path,line,expression,message
00553092,direct,00552ef0,C:\Projects\Wizardry 8\Local Code\Magic Effects.cpp,4519,pMonsterInfo,
005539cd,direct,00553910,C:\Projects\Wizardry 8\Local Code\Magic Effects.cpp,4746,0,
005547fd,direct,005545f0,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,190,bQuadrantSlot != -1,
005548d6,direct,005545f0,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,225,bQuadrantSlot != -1,
00554a3a,direct,00554a20,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,258,gXStatus.fCombatMode,
00554a7a,direct,00554a60,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,266,gXStatus.fCombatMode,
00554b5a,direct,00554ae0,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,370,iChar == -1,
00554ba8,direct,00554ae0,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,345,iChar != -1,
00554c18,direct,00554bd0,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,398,pFormation->bOccupantChar[bOldQuadrant][bOldSlot] != -1,
00554c3a,direct,00554bd0,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,399,pFormation->ubQuadrantOccupants[bOldQuadrant] > 0,
00554c86,direct,00554bd0,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,413,pFormation->bOccupantChar[bNewQuadrant][bNewSlot] == -1,
00554ca7,direct,00554bd0,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,414,pFormation->ubQuadrantOccupants[bNewQuadrant] < MAX_CHARS_PER_QUADRANT,
00554f1a,direct,00554e70,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,370,iChar == -1,
00554f72,direct,00554e70,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,345,iChar != -1,
00554fff,direct,00554e70,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,370,iChar == -1,
00555055,direct,00554e70,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,345,iChar != -1,
005550c2,direct,,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,370,iChar == -1,
0055510d,direct,,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,345,iChar != -1,
00555197,direct,,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,662,uiChar1 != uiChar2,
00555251,direct,,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,370,iChar == -1,
0055529c,direct,,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,345,iChar != -1,
00555594,direct,00555560,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,826,pTarget->iChar != BAD_INDEX,
005555ef,register-indirect,00555560,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,831,pTarget->iMonsterID != BAD_INDEX,
005556a6,register-indirect,00555560,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,1110,FALSE,
0055577e,direct,00555560,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,1110,FALSE,
00555901,direct,00555820,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,1110,FALSE,
00555a39,direct,00555960,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,1110,FALSE,
00555d41,direct,00555c60,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,1110,FALSE,
00555eae,register-indirect,00555e70,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp,1037,bSourceQuadrant != -1,
00556264,direct,005560a0,C:\Projects\Wizardry 8\Local Code\GroupAttacks.cpp,220,iTargetChar != BAD_INDEX,
00556615,direct,005560a0,C:\Projects\Wizardry 8\Local Code\GroupAttacks.cpp,361,iTargetMonsterID != BAD_INDEX,
00556b99,direct,00556b10,C:\Projects\Wizardry 8\Local Code\GroupAttacks.cpp,600,pGroup,
00557a10,direct,005579e0,C:\Projects\Wizardry 8\Local Code\CharGeneration.cpp,896,iModifier < 0,
00557bef,direct,00557bc0,C:\Projects\Wizardry 8\Local Code\CharGeneration.cpp,1096,iModifier < 0,
005587e9,direct,005587c0,C:\Projects\Wizardry 8\Local Code\ButtonSound.cpp,93,giSchemeStackTop < SCHEME_STACK_SIZE,
00559357,register-indirect,005592d0,C:\Projects\Wizardry 8\Local Code\Party Import.cpp,1122,FALSE,ConvertAttribute: ERROR - Invalid attribute
005593b4,register-indirect,005592d0,C:\Projects\Wizardry 8\Local Code\Party Import.cpp,1122,FALSE,ConvertAttribute: ERROR - Invalid attribute
00559ccf,register-indirect,00559bc0,C:\Projects\Wizardry 8\Local Code\Party Import.cpp,1203,FALSE,ConvertSkill: ERROR - Invalid skill
0055bee5,register-indirect,0055be80,C:\Projects\Wizardry 8\Local Code\chunk.cpp,496,pHead,
0055c059,direct,0055c000,C:\Projects\Wizardry 8\Local Code\chunk.cpp,496,pHead,
0055c0d9,direct,0055c080,C:\Projects\Wizardry 8\Local Code\chunk.cpp,496,pHead,
0055c175,direct,0055c100,C:\Projects\Wizardry 8\Local Code\chunk.cpp,669,m_fWriting,
0055c216,register-indirect,0055c1e0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,516,pHead,
0055c3b2,direct,0055c390,C:\Projects\Wizardry 8\Local Code\chunk.cpp,310,pHead,
0055c44a,register-indirect,0055c3f0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,389,pHead,
0055c4a6,register-indirect,0055c3f0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,669,m_fWriting,
0055c4e9,register-indirect,0055c3f0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,669,m_fWriting,
0055c60d,direct,0055c5a0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,669,m_fWriting,
0055c67f,direct,0055c660,C:\Projects\Wizardry 8\Local Code\chunk.cpp,496,pHead,
0055c6af,direct,0055c690,C:\Projects\Wizardry 8\Local Code\chunk.cpp,516,pHead,
0055c715,register-indirect,0055c6d0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,553,pHead,
0055c73d,register-indirect,0055c6d0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,557,chunkID!=0,
0055c76c,register-indirect,0055c6d0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,669,m_fWriting,
0055c79c,register-indirect,0055c6d0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,669,m_fWriting,
0055c7cc,register-indirect,0055c6d0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,669,m_fWriting,
0055c7ff,register-indirect,0055c6d0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,669,m_fWriting,
0055c847,register-indirect,0055c6d0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,640,!m_fWriting,
0055c87a,register-indirect,0055c6d0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,640,!m_fWriting,
0055c8ad,register-indirect,0055c6d0,C:\Projects\Wizardry 8\Local Code\chunk.cpp,640,!m_fWriting,
0055c9b2,direct,0055c930,C:\Projects\Wizardry 8\Local Code\chunk.cpp,669,m_fWriting,
0055ca3c,direct,0055ca20,C:\Projects\Wizardry 8\Local Code\chunk.cpp,640,!m_fWriting,
0055ca9c,direct,0055ca80,C:\Projects\Wizardry 8\Local Code\chunk.cpp,669,m_fWriting,
0055cb7f,direct,0055cb60,C:\Projects\Wizardry 8\Local Code\chunk.cpp,771,pHead,
0055d84a,direct,0055d800,C:\Projects\Wizardry 8\Local Code\InputMapper.cpp,478,hFile,
0055f09c,direct,0055f080,C:\Projects\Wizardry 8\Local Screens\Screens.cpp,397,gXStatus.iCurrentCursor != -1,
00560637,direct,,C:\Projects\Wizardry 8\Local Screens\MainGameScreen.cpp,4167,iNextChar != BAD_INDEX,
00567ad8,direct,,C:\Projects\Wizardry 8\Local Screens\MainGameScreen.cpp,5851,gStatus.iSelectedCharacter != -1,
0056b164,direct,0056af80,C:\Projects\Wizardry 8\Local Screens\MainGameScreen.cpp,8317,FALSE,Error with handling main game action keyboard equivalent
0056b1c4,direct,0056af80,C:\Projects\Wizardry 8\Local Screens\MainGameScreen.cpp,8362,iActionState != -1,Error with handling main game action keyboard equivalent
0056b44f,direct,0056b270,C:\Projects\Wizardry 8\Local Screens\MainGameScreen.cpp,8529,FALSE,Error executing main game screen action
00579a22,direct,00579900,C:\Projects\Wizardry 8\Local Screens\mipe.cpp,1765,pMonsterInfo && pMonsterInfo->p3D,
00579ad5,register-indirect,00579900,C:\Projects\Wizardry 8\Local Screens\mipe.cpp,1797,pMonsterInfo,
00579af1,register-indirect,00579900,C:\Projects\Wizardry 8\Local Screens\mipe.cpp,1799,pMonster,
0057aac3,direct,0057aa00,C:\Projects\Wizardry 8\Local Screens\mipe.cpp,2596,pMongen,mipe.cpp: Out of memory creating monster generator
0057d843,direct,0057d740,C:\Projects\Wizardry 8\Local Screens\mipe.cpp,3749,pTempMonsterDB,
0057d891,direct,0057d740,C:\Projects\Wizardry 8\Local Screens\mipe.cpp,3755,pMonRec,
0057de84,direct,,C:\Projects\Wizardry 8\Local Screens\mipe.cpp,4330,pMonsterInfo,
0057df58,direct,,C:\Projects\Wizardry 8\Local Screens\mipe.cpp,4366,pMonsterInfo,
00581808,direct,005817d0,C:\Projects\Wizardry 8\Local Screens\AutomapScreen.cpp,2229,gpAMSV,
00583bfb,direct,00583bc0,C:\Projects\Wizardry 8\Local Screens\AutomapScreen.cpp,3333,gpstAutomapButtons,
0058ac6b,direct,0058ac00,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,348,uiFontPaletteIndex <= FONT_PALETTE_COUNT,
0058b396,direct,0058b300,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,547,pTextLine->wString != NULL,
0058b431,direct,0058b410,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,583,ubStopChar >= ubStartChar,
0058b4b6,direct,0058b410,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,609,gStatus.uiTextBoxLinesUsed[iTextBuffer] > 0,
0058b4f9,direct,0058b410,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,611,pTextLine->wString != NULL,
0058b54c,direct,0058b410,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,631,gStatus.uiTextBoxLinesUsed[iTextBuffer] >= 2,
0058b624,direct,0058b5f0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,677,gStatus.uiTextBoxLinesShown[iTextBuffer] < MAX_TEXT_BOX_LINES,
0058c685,direct,0058c3a0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,1085,pTextLine->wString != NULL,
0058d2dd,direct,0058d2c0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,1412,pTextLine->wString != NULL,
0058d4e7,direct,0058d2c0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,1498,pTextLine->ubStopChar >= pTextLine->ubStartChar,
0058d5f5,direct,0058d2c0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,1519,wcslen(pTextLine->wString) >= pTextLine->ubStopChar,
005906c7,direct,005905f0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,3986,gStatus.uiTextBoxLinesUsed[iTextBuffer] > 0,
00590709,direct,005905f0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,3988,pTextLine->wString != NULL,
00590839,direct,005905f0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,4009,gStatus.uiTextBoxLinesShown[iTextBuffer] > 0,
005908be,direct,005905f0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,4029,pTextLine->wString != NULL,
00590c5e,direct,00590bd0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,4254,gStatus.uiTextBoxLinesUsed[iTextBuffer] > 0,
00590ca2,direct,00590bd0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,4262,uiLastLineIndex >= uiGroupLine,
00590cec,direct,00590bd0,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp,4269,pTextLine->wString != NULL,
00591343,register-indirect,,C:\Projects\Wizardry 8\Local Screens\PleaseWaitScreen.cpp,279,fVerify,
00591391,register-indirect,,C:\Projects\Wizardry 8\Local Screens\PleaseWaitScreen.cpp,293,fVerify,
005913c1,register-indirect,,C:\Projects\Wizardry 8\Local Screens\PleaseWaitScreen.cpp,296,fVerify,
0059149c,register-indirect,,C:\Projects\Wizardry 8\Local Screens\PleaseWaitScreen.cpp,320,fVerify,
005914d1,register-indirect,,C:\Projects\Wizardry 8\Local Screens\PleaseWaitScreen.cpp,332,GetWorld(),
005963fa,direct,005963e0,C:\Projects\Wizardry 8\Local Screens\MGSButtons.cpp,1615,gpSubMenuPanel,
0059b9c5,direct,0059b940,C:\Projects\Wizardry 8\Local Screens\MGSPortraits.cpp,2272,gpLevelButtonsPanel,
0059ba70,direct,0059b940,C:\Projects\Wizardry 8\Local Screens\MGSPortraits.cpp,2295,gpLevelButtons[uiSlot],
0059bcd6,direct,,C:\Projects\Wizardry 8\Local Screens\MGSPortraits.cpp,2440,fCHAR_OCCUPIED(giLevelUpChar),
0059be35,direct,0059bdb0,C:\Projects\Wizardry 8\Local Screens\MGSPortraits.cpp,2523,gpConditionButtonsPanel,
0059beee,direct,0059bdb0,C:\Projects\Wizardry 8\Local Screens\MGSPortraits.cpp,2540,gpConditionButtons[uiSlot],
0059bfda,direct,0059bfc0,C:\Projects\Wizardry 8\Local Screens\MGSPortraits.cpp,2572,gConfig.uiCurrentLayout != LAYOUT_NORMAL,
0059cd20,register-indirect,0059cc40,C:\Projects\Wizardry 8\Local Screens\MGSUseItemSelect.cpp,496,!gXStatus.fCombatMode,
0059cd89,register-indirect,0059cc40,C:\Projects\Wizardry 8\Local Screens\MGSUseItemSelect.cpp,510,giReuseItemLineNumber != -1,
0059ce2b,register-indirect,0059cc40,C:\Projects\Wizardry 8\Local Screens\MGSUseItemSelect.cpp,534,!gXStatus.fCombatMode,
0059ce89,register-indirect,0059cc40,C:\Projects\Wizardry 8\Local Screens\MGSUseItemSelect.cpp,545,giReuseItemLineNumber != -1,
0059dde1,register-indirect,0059ddc0,C:\Projects\Wizardry 8\Local Screens\MGSUseItemSelect.cpp,1565,iTextLine >= 0,
0059ddff,register-indirect,0059ddc0,C:\Projects\Wizardry 8\Local Screens\MGSUseItemSelect.cpp,1566,iTextLine < (INT32) guiNumItemsInList,
0059e12b,direct,0059e0f0,C:\Projects\Wizardry 8\Local Screens\MGSUseItemSelect.cpp,1729,giUseItemChar != BAD_INDEX,
0059f910,register-indirect,0059f710,C:\Projects\Wizardry 8\Local Screens\MGSSpellCasting.cpp,824,gpSCSV->uiSpellToCast != SPELL_NONE,
0059f9f0,direct,0059f9d0,C:\Projects\Wizardry 8\Local Screens\MGSSpellCasting.cpp,771,gpSCSV->uiSpellToCast != SPELL_NONE,
0059ffce,register-indirect,0059ffa0,C:\Projects\Wizardry 8\Local Screens\MGSSpellCasting.cpp,991,uiSpellIndex <= gpSCSV->uiSpellsInList,
005a0014,register-indirect,0059ffa0,C:\Projects\Wizardry 8\Local Screens\MGSSpellCasting.cpp,1009,bAltColor != -1,
005a009e,register-indirect,005a0040,C:\Projects\Wizardry 8\Local Screens\MGSSpellCasting.cpp,1030,iSpellIndex >= 0,
005a00c2,register-indirect,005a0040,C:\Projects\Wizardry 8\Local Screens\MGSSpellCasting.cpp,1031,iSpellIndex <= (INT32) gpSCSV->uiSpellsInList,
005a11ef,direct,005a1150,C:\Projects\Wizardry 8\Local Screens\MGSSpellCasting.cpp,2100,iSpellPowerClass != BAD_INDEX,
005a19d6,register-indirect,005a19b0,C:\Projects\Wizardry 8\Local Screens\MGSPartyMovement.cpp,246,gXStatus.fCombatMode,
005a1a0e,register-indirect,005a19b0,C:\Projects\Wizardry 8\Local Screens\MGSPartyMovement.cpp,251,((gpCombat->uiCurrentPartyAction != PARTY_ACTION_NONE) && (gpCombat->uiCurrentPartyActionStatus != ACTION_STATUS_FINISHED)) || (gpCombat->uiNextPartyAction != PARTY_ACTION_NONE),
005a1f98,direct,005a1eb0,C:\Projects\Wizardry 8\Local Screens\MGSPartyMovement.cpp,681,FALSE,HandlePartyMovement: ERROR - Invalid load category
005a38e4,direct,,C:\Projects\Wizardry 8\Local Screens\ReviewCharacterScreen.cpp,367,fFoundEquipChar,
005a4ca8,register-indirect,,C:\Projects\Wizardry 8\Local Screens\ReviewCharacterScreen.cpp,1253,pPCItem != NULL,
005a4cc7,register-indirect,,C:\Projects\Wizardry 8\Local Screens\ReviewCharacterScreen.cpp,1254,uiSlotType < SLOT_TYPE_COUNT,
005a8f14,direct,005a8ed0,C:\Projects\Wizardry 8\Local Screens\OptionsScreen.cpp,1481,m_pMenuSet,
005ae675,direct,,C:\Projects\Wizardry 8\Local Screens\IntroScreen.cpp,98,gpVideo,
005aee2a,direct,,C:\Projects\Wizardry 8\Local Screens\MGSSpellIcons.cpp,348,pText,
005af39a,direct,,C:\Projects\Wizardry 8\Local Screens\MGSSpellIcons.cpp,737,pText,
005af4b0,direct,,C:\Projects\Wizardry 8\Local Screens\MGSSpellIcons.cpp,781,pText,
005b4885,register-indirect,005b4790,C:\Projects\Wizardry 8\Local Screens\RCSCommon.cpp,883,gpReviewPC->uiHPMax,
005b48c3,register-indirect,005b4790,C:\Projects\Wizardry 8\Local Screens\RCSCommon.cpp,887,gpReviewPC->uiStaminaMax,
005b648c,register-indirect,005b6400,C:\Projects\Wizardry 8\Local Screens\RCSCommon.cpp,2126,gpLevelUpPanel,
005b64ff,register-indirect,005b6400,C:\Projects\Wizardry 8\Local Screens\RCSCommon.cpp,2130,gpLevelUpButton,
005b665c,direct,,C:\Projects\Wizardry 8\Local Screens\RCSCommon.cpp,2184,fCHAR_OCCUPIED(giReviewCharSlot),
005b67cc,register-indirect,005b6740,C:\Projects\Wizardry 8\Local Screens\RCSCommon.cpp,2255,gpDismissPanel,
005b683f,register-indirect,005b6740,C:\Projects\Wizardry 8\Local Screens\RCSCommon.cpp,2259,gpDismissButton,
005b697b,direct,,C:\Projects\Wizardry 8\Local Screens\RCSCommon.cpp,2314,fCHAR_OCCUPIED(giReviewCharSlot),
005b6d4f,direct,005b6d20,C:\Projects\Wizardry 8\Local Screens\RCSCommon.cpp,2476,gStatus.XChar[uiSlot].fOccupied,
005b9ff9,direct,005b9fd0,C:\Projects\Wizardry 8\Local Screens\RCSItemsPage.cpp,1348,FALSE,Info toggle error
005ba764,register-indirect,005ba740,C:\Projects\Wizardry 8\Local Screens\RCSItemsPage.cpp,1640,giCasterCharSlot >= 0,
005ba784,register-indirect,005ba740,C:\Projects\Wizardry 8\Local Screens\RCSItemsPage.cpp,1641,giCasterCharSlot < MAX_CHARS,
005ba7b4,register-indirect,005ba740,C:\Projects\Wizardry 8\Local Screens\RCSItemsPage.cpp,1642,fCHAR_OCCUPIED(giCasterCharSlot),
005ba905,register-indirect,,C:\Projects\Wizardry 8\Local Screens\RCSItemsPage.cpp,1682,uiTargetChar < MAX_CHARS,
005ba931,register-indirect,,C:\Projects\Wizardry 8\Local Screens\RCSItemsPage.cpp,1683,fCHAR_OCCUPIED(uiTargetChar),
005ba950,register-indirect,,C:\Projects\Wizardry 8\Local Screens\RCSItemsPage.cpp,1684,giCasterCharSlot >= 0,
005ba970,register-indirect,,C:\Projects\Wizardry 8\Local Screens\RCSItemsPage.cpp,1685,giCasterCharSlot < MAX_CHARS,
005ba9a1,register-indirect,,C:\Projects\Wizardry 8\Local Screens\RCSItemsPage.cpp,1686,fCHAR_OCCUPIED(giCasterCharSlot),
005bad91,direct,,C:\Projects\Wizardry 8\Local Screens\RCSItemsPage.cpp,1891,pItem,
005bbdb5,direct,,C:\Projects\Wizardry 8\Local Screens\RCSItemsPage.cpp,2682,ubSpell != SPELL_NONE,
005bc98d,direct,,C:\Projects\Wizardry 8\Local Screens\MainMenuScreen.cpp,135,gXStatus.uiMonstersInDatabase <= MAX_MONSTERS_IN_DATABASE,
005c435c,direct,005c4340,C:\Projects\Wizardry 8\Local Screens\mipeEdit.cpp,522,bVarSet < NUM_VAR_SETS,
005c87d4,direct,005c87b0,C:\Projects\Wizardry 8\Local Screens\CGSSpellsPage.cpp,594,m_SpellData[uiSelected].fSelectable,
005c9374,direct,005c9310,C:\Projects\Wizardry 8\Local Screens\CGSStatsPage.cpp,470,usItemsInList,
005ccea5,direct,,C:\Projects\Wizardry 8\Dialog Code\stListBox.cpp,757,pDialog,
005ccf57,direct,,C:\Projects\Wizardry 8\Dialog Code\stListBox.cpp,773,pDialog,
005cd007,direct,,C:\Projects\Wizardry 8\Dialog Code\stListBox.cpp,810,pDialog,
005cd0b7,direct,,C:\Projects\Wizardry 8\Dialog Code\stListBox.cpp,844,pDialog,
005cd157,direct,,C:\Projects\Wizardry 8\Dialog Code\stListBox.cpp,879,pDialog,
005cd216,direct,,C:\Projects\Wizardry 8\Dialog Code\stListBox.cpp,920,pDialog,
005cf536,direct,005cf520,C:\Projects\Wizardry 8\Dialog Code\DialogInterface.cpp,102,pDialog,
005cf566,direct,005cf550,C:\Projects\Wizardry 8\Dialog Code\DialogInterface.cpp,116,pDialog,
005cf599,direct,005cf580,C:\Projects\Wizardry 8\Dialog Code\DialogInterface.cpp,152,pCDialog,
005d281e,direct,005d2800,C:\Projects\Wizardry 8\Dialog Code\stMessageDialog.cpp,131,pMessage,
005d2ac2,direct,005d2a50,C:\Projects\Wizardry 8\Dialog Code\stMessageDialog.cpp,213,pRemainingText,
005d32e7,direct,,C:\Projects\Wizardry 8\Dialog Code\stMessageDialog.cpp,615,pDialog,
005d3397,direct,,C:\Projects\Wizardry 8\Dialog Code\stMessageDialog.cpp,652,pDialog,
005d854c,direct,005d7310,C:\Projects\Wizardry 8\Dialog Code\AssayDialog.cpp,912,uiSpell != SPELL_NONE,
005d8e13,register-indirect,005d8850,C:\Projects\Wizardry 8\Dialog Code\AssayDialog.cpp,1681,usIndex < NUM_RPC_RACES,
005d9557,direct,005d9460,C:\Projects\Wizardry 8\Dialog Code\AssayDialog.cpp,1681,usIndex < NUM_RPC_RACES,
005db649,direct,005db620,C:\Projects\Wizardry 8\Dialog Code\stButton.cpp,407,pButton,
005dc324,direct,005dbee0,C:\Projects\Wizardry 8\Dialog Code\SpellInfoDialog.cpp,197,uiUnits == uiUnitsLvl,
005df11b,direct,005df0d0,C:\Projects\Wizardry 8\Dialog Code\ProfRaceInfoDialog.cpp,291,uiIndex < PROF_COUNT,
005df5bb,direct,005df570,C:\Projects\Wizardry 8\Dialog Code\ProfRaceInfoDialog.cpp,409,uiIndex < RACE_COUNT,
005dfcbb,direct,005dfc70,C:\Projects\Wizardry 8\Dialog Code\StatInfoDialogs.cpp,204,uiIndex < ATTR_COUNT,
005dfe8b,direct,005dfe40,C:\Projects\Wizardry 8\Dialog Code\StatInfoDialogs.cpp,227,uiIndex < SKILL_COUNT,
005e01cb,direct,005e0180,C:\Projects\Wizardry 8\Dialog Code\StatInfoDialogs.cpp,278,uiIndex < ATTR_COUNT,
005e22ea,register-indirect,005e22c0,C:\Projects\Wizardry 8\3D Code\PList.cpp,55,ppl,
005e230d,register-indirect,005e22c0,C:\Projects\Wizardry 8\3D Code\PList.cpp,86,ppl,
005e2327,register-indirect,005e22c0,C:\Projects\Wizardry 8\3D Code\PList.cpp,88,ppl->iNumUsed==0,
005e238e,register-indirect,005e2370,C:\Projects\Wizardry 8\3D Code\PList.cpp,86,ppl,
005e23a8,register-indirect,005e2370,C:\Projects\Wizardry 8\3D Code\PList.cpp,88,ppl->iNumUsed==0,
005e23fd,register-indirect,005e23e0,C:\Projects\Wizardry 8\3D Code\PList.cpp,119,ppl,
005e240f,register-indirect,005e23e0,C:\Projects\Wizardry 8\3D Code\PList.cpp,142,ppl,
005e2459,direct,005e2440,C:\Projects\Wizardry 8\3D Code\PList.cpp,142,ppl,
005e24ae,register-indirect,005e2480,C:\Projects\Wizardry 8\3D Code\PList.cpp,470,ppl,
005e24dd,register-indirect,005e2480,C:\Projects\Wizardry 8\3D Code\PList.cpp,473,pTemp,
005e2553,register-indirect,005e2530,C:\Projects\Wizardry 8\3D Code\PList.cpp,193,ppl,
