program,call_site,call_kind,function_start,source_path,line,expression,message
wiz8--demo--wiz8--8acda50afe39,005e936b,direct,005e9320,E:\Wizardry 8\Dialog Code\StatInfoDialogs.cpp,274,uiIndex < ATTR_COUNT,
wiz8--demo--wiz8--8acda50afe39,005eb499,register-indirect,005eae90,E:\Wizardry 8\3D Code\PList.cpp,55,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb4ab,register-indirect,005eae90,E:\Wizardry 8\3D Code\PList.cpp,81,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb4f6,direct,005eae90,E:\Wizardry 8\3D Code\PList.cpp,81,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb54d,register-indirect,005eb530,E:\Wizardry 8\3D Code\PList.cpp,107,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb562,register-indirect,005eb530,E:\Wizardry 8\3D Code\PList.cpp,130,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb5a9,direct,005eb590,E:\Wizardry 8\3D Code\PList.cpp,130,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb5fe,register-indirect,005eb5d0,E:\Wizardry 8\3D Code\PList.cpp,458,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb62d,register-indirect,005eb5d0,E:\Wizardry 8\3D Code\PList.cpp,461,pTemp,
wiz8--demo--wiz8--8acda50afe39,005eb6a3,register-indirect,005eb680,E:\Wizardry 8\3D Code\PList.cpp,181,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb6d2,register-indirect,005eb680,E:\Wizardry 8\3D Code\PList.cpp,458,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb701,register-indirect,005eb680,E:\Wizardry 8\3D Code\PList.cpp,461,pTemp,
wiz8--demo--wiz8--8acda50afe39,005eb819,direct,005eb800,E:\Wizardry 8\3D Code\PList.cpp,334,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb853,register-indirect,005eb830,E:\Wizardry 8\3D Code\PList.cpp,355,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb933,register-indirect,005eb830,E:\Wizardry 8\3D Code\PList.cpp,382,ppl,
wiz8--demo--wiz8--8acda50afe39,005eb952,register-indirect,005eb830,E:\Wizardry 8\3D Code\PList.cpp,383,iPosition < ppl->iNumUsed,
wiz8--demo--wiz8--8acda50afe39,005eb9ad,register-indirect,005eb830,E:\Wizardry 8\3D Code\PList.cpp,492,ppl,
wiz8--demo--wiz8--8acda50afe39,005eba02,register-indirect,005eb9e0,E:\Wizardry 8\3D Code\PList.cpp,528,ppl,
wiz8--demo--wiz8--8acda50afe39,005eba1f,register-indirect,005eb9e0,E:\Wizardry 8\3D Code\PList.cpp,529,pEntry,
wiz8--demo--wiz8--8acda50afe39,005eba79,register-indirect,005eba50,E:\Wizardry 8\3D Code\IList.cpp,69,pls,
wiz8--demo--wiz8--8acda50afe39,005eba8b,register-indirect,005eba50,E:\Wizardry 8\3D Code\IList.cpp,95,pls,
wiz8--demo--wiz8--8acda50afe39,005ebad6,direct,005eba50,E:\Wizardry 8\3D Code\IList.cpp,95,pls,
wiz8--demo--wiz8--8acda50afe39,005ebb2d,register-indirect,005ebb10,E:\Wizardry 8\3D Code\IList.cpp,121,pls,
wiz8--demo--wiz8--8acda50afe39,005ebb42,register-indirect,005ebb10,E:\Wizardry 8\3D Code\IList.cpp,144,pls,
wiz8--demo--wiz8--8acda50afe39,005ebb89,direct,005ebb70,E:\Wizardry 8\3D Code\IList.cpp,144,pls,
wiz8--demo--wiz8--8acda50afe39,005ebbde,register-indirect,005ebbb0,E:\Wizardry 8\3D Code\IList.cpp,465,pls,
wiz8--demo--wiz8--8acda50afe39,005ebc0d,register-indirect,005ebbb0,E:\Wizardry 8\3D Code\IList.cpp,468,pTemp,
wiz8--demo--wiz8--8acda50afe39,005ebc79,direct,005ebc60,E:\Wizardry 8\3D Code\IList.cpp,317,pls,
wiz8--demo--wiz8--8acda50afe39,005ebcb3,register-indirect,005ebc90,E:\Wizardry 8\3D Code\IList.cpp,338,pls,
wiz8--demo--wiz8--8acda50afe39,005ebda9,direct,005ebd90,E:\Wizardry 8\3D Code\IList.cpp,416,pls,
wiz8--demo--wiz8--8acda50afe39,005ebde9,direct,005ebdd0,E:\Wizardry 8\3D Code\IList.cpp,532,pls,
wiz8--demo--wiz8--8acda50afe39,005ec9c1,direct,005ec960,E:\Wizardry 8\Local Code\Traps.cpp,144,iNumTargets > 0,
wiz8--demo--wiz8--8acda50afe39,005eccec,direct,005ecc10,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--demo--wiz8--8acda50afe39,005ece8e,direct,005ece70,E:\Wizardry 8\Local Code\Test.cpp,504,pMonsterDBArray != NULL,
wiz8--demo--wiz8--8acda50afe39,005ef794,direct,005ef770,E:\Wizardry 8\Local Code\Test.cpp,3469,iTargetMonsterID != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,005ef834,direct,005ef810,E:\Wizardry 8\Local Code\Test.cpp,3492,iSourceMonsterID != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0041b266,direct,0041aa40,C:\Projects\Wizardry 8\Engine Code\GameData.cpp,595,lCollisions < 100,
wiz8--gog-1261--wiz8new--57a3072c2f83,0041c6aa,register-indirect,0041c140,C:\Projects\Wizardry 8\Engine Code\GameData.cpp,1248,iID && iID < m_iNumInterfaces,
wiz8--gog-1261--wiz8new--57a3072c2f83,0041c6dc,register-indirect,0041c140,C:\Projects\Wizardry 8\Engine Code\GameData.cpp,1250,(m_pInterfaces[iID].iStates + iStates) <= m_iNumStates,
wiz8--gog-1261--wiz8new--57a3072c2f83,0041c9bd,direct,0041c140,C:\Projects\Wizardry 8\Engine Code\GameData.cpp,1389,pstMeshModel,
wiz8--gog-1261--wiz8new--57a3072c2f83,0041f2c8,direct,0041f260,C:\Projects\Wizardry 8\Engine Code\GameData.cpp,2739,gpGDCamera,
wiz8--gog-1261--wiz8new--57a3072c2f83,004240e2,direct,00424040,C:\Projects\Wizardry 8\Engine Code\Video2.cpp,1595,psrMouseSurface,
wiz8--gog-1261--wiz8new--57a3072c2f83,0042415b,direct,00424040,C:\Projects\Wizardry 8\Engine Code\Video2.cpp,1589,psrMouseSurface,
wiz8--gog-1261--wiz8new--57a3072c2f83,004241d1,direct,00424040,C:\Projects\Wizardry 8\Engine Code\Video2.cpp,1601,psrMouseSurface,
wiz8--gog-1261--wiz8new--57a3072c2f83,0042a397,direct,0042a370,C:\Projects\Wizardry 8\Engine Code\Levels.cpp,237,ulLevel < TEST_LEVEL_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,0042a726,direct,0042a6f0,C:\Projects\Wizardry 8\Engine Code\Levels.cpp,385,iLevel < TEST_LEVEL_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,0042b199,direct,0042af60,C:\Projects\Wizardry 8\Engine Code\Levels.cpp,899,pMat,
wiz8--gog-1261--wiz8new--57a3072c2f83,0042bce7,direct,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,163,hOctFile,ReadOctFile: Couldn't open octree file.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042bd5e,direct,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,172,fSuccess && (uiTerminator==0xffffffff),ReadOctFile: Header of Oct file longer than expected.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042c4c2,direct,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,351,fSuccess && (uiTerminator==0xffffffff),ReadOctFile: PreRegions longer than expected.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042c5c7,direct,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,377,(i2 < 10000),
wiz8--gog-1261--wiz8new--57a3072c2f83,0042c68a,direct,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,394,m_pAlphaBits,ReadOctFile: Failure allocating Alpha Bits.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042c6bb,direct,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,395,m_pAlphaBits->Load(hOctFile),ReadOctFile: Failure reading Alpha Bits.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042c70c,direct,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,401,m_pusMeshParticleLookup,ReadOctFile: Couldn't allocate Mesh Particle Lookup Table.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042c7ab,direct,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,408,m_pusMeshParticles,ReadOctFile: Couldn't allocate Mesh Particle Link Table.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042c850,direct,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,417,m_pusMeshPropLookup,ReadOctFile: Couldn't allocate Mesh Prop Lookup Table.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042c8f5,register-indirect,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,424,m_pusMeshProps,ReadOctFile: Couldn't allocate Mesh Prop Link Table.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042c99e,register-indirect,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,434,fSuccess && (uiTerminator==0xffffffff),"ReadOctFile: Mesh, Prop, and Particle data longer than expected."
wiz8--gog-1261--wiz8new--57a3072c2f83,0042caa4,register-indirect,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,453,m_pPropSunBits,ReadOctFile: Couldn't allocate Prop Sun Bits.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042cacd,register-indirect,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,454,m_pPropSunBits->Load(hOctFile),ReadOctFile: Failure reading Prop Sun Bits.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042cc7f,direct,0042bc10,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,482,fSuccess && (uiTerminator==0xffffffff),ReadOctFile: GameData portion of Oct file longer than expected.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042ddc7,direct,0042d2a0,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,874,m_pfRegsVisited,InitOctree: Couldn't allocate m_pfRegsVisited.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042de20,direct,0042d2a0,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,882,m_aulGDObjs,InitOctree: Couldn't allocate m_aulGDObjs.
wiz8--gog-1261--wiz8new--57a3072c2f83,0042e471,direct,0042e440,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,1157,m_usNumPropsLoaded<(UINT16)m_ulNumProps,Too many props loaded for Octree
wiz8--gog-1261--wiz8new--57a3072c2f83,0042e4f1,direct,0042e4c0,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,1181,m_usNumParticlesLoaded<(UINT16)m_ulNumParticles,Too many particles loaded for Octree
wiz8--gog-1261--wiz8new--57a3072c2f83,00430adb,direct,00430a70,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,2567,usProp<=m_usMeshParticlesLen,Particle lookup index out of range
wiz8--gog-1261--wiz8new--57a3072c2f83,00430b87,direct,00430a70,C:\Projects\Wizardry 8\Engine Code\Octree.cpp,2587,usProp<=m_usMeshPropsLen,Prop lookup index out of range
wiz8--gog-1261--wiz8new--57a3072c2f83,0043ad54,direct,0043acc0,C:\Projects\Wizardry 8\Engine Code\BitArray.cpp,59,puiIndex,BitArray: Couldn't allocate bit index.
wiz8--gog-1261--wiz8new--57a3072c2f83,0043ae51,direct,0043ada0,C:\Projects\Wizardry 8\Engine Code\BitArray.cpp,89,puiIndex,BitArray: Couldn't allocate bit index.
wiz8--gog-1261--wiz8new--57a3072c2f83,0043b789,direct,0043b700,C:\Projects\Wizardry 8\Engine Code\BitArray.cpp,741,pulNewArray,BitArray Expansion: Couldn't allocate bit index.
wiz8--gog-1261--wiz8new--57a3072c2f83,0043be91,direct,0043be60,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,387,hFile,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043c1e6,direct,0043be60,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,496,hFile,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043c331,direct,0043be60,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,523,pDoor,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043d403,direct,0043d340,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4317,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043d4d9,direct,0043d340,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4317,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043da8a,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,1530,m_pEvent,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043dafb,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,1539,glsTimedEvents.Find(m_pEvent) == -1,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043dbf7,register-indirect,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4317,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043dc40,register-indirect,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4317,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043dc88,register-indirect,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4317,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043dcc8,register-indirect,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4317,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043dd10,register-indirect,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4317,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043dd58,register-indirect,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4317,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043dd94,register-indirect,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4317,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043e49e,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,1426,m_pProp && m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043ebb9,direct,0043d940,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043ec4b,direct,0043d940,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043ece9,direct,0043d940,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043f249,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,1988,m_pEvent,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043f34e,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4830,m_pCountdown,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043f3e0,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4830,m_pCountdown,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043f4db,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,2020,m_lData3!=-1,Non-invisible triggers with shake camera must be timed
wiz8--gog-1261--wiz8new--57a3072c2f83,0043f7b7,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,2124,m_pEvent,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043fa64,register-indirect,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,2175,0,Continous firing missile must be invisible trigger.
wiz8--gog-1261--wiz8new--57a3072c2f83,0043fad3,register-indirect,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,2179,m_pEvent,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043fc58,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,2212,m_pEvent,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043fce3,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,2222,glsTimedEvents.Find(m_pEvent) == -1,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043fe5b,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4297,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0043ff34,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4297,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00440417,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,2368,m_pEvent,
wiz8--gog-1261--wiz8new--57a3072c2f83,00440543,direct,0043d940,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4830,m_pCountdown,
wiz8--gog-1261--wiz8new--57a3072c2f83,00440ba6,register-indirect,00440980,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4317,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00440bd9,register-indirect,00440980,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4297,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00440c09,direct,00440980,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4297,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00440c37,direct,00440980,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4297,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00441215,direct,00441110,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,2822,m_pActionData,Trigger.cpp: Dark Area doesn't have action data
wiz8--gog-1261--wiz8new--57a3072c2f83,00441a62,register-indirect,004417c0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,3235,hFile,
wiz8--gog-1261--wiz8new--57a3072c2f83,00441af5,register-indirect,004417c0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,3250,pTrigger,Out of memory - Trigger::CreateAndLoadLevelTrigger
wiz8--gog-1261--wiz8new--57a3072c2f83,00442b7c,direct,004417c0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,3656,pTrigger->m_pacRecipients,Out of memory - Trigger.cpp
wiz8--gog-1261--wiz8new--57a3072c2f83,00442e1d,direct,004417c0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,3695,pTrigger->m_pacRequiredStates,Out of memory - Trigger.cpp
wiz8--gog-1261--wiz8new--57a3072c2f83,00442e96,direct,004417c0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,3701,pTrigger->m_pacStateToMod,Out of memory - Trigger.cpp
wiz8--gog-1261--wiz8new--57a3072c2f83,00442f3f,direct,004417c0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4244,pacName,
wiz8--gog-1261--wiz8new--57a3072c2f83,00442fe0,direct,004417c0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4252,pacVariableName,
wiz8--gog-1261--wiz8new--57a3072c2f83,00443573,register-indirect,004417c0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,3860,((pTrigger->m_lData1 >= 0) && (pTrigger->m_lData1 < Missile::GetNumTypes())),
wiz8--gog-1261--wiz8new--57a3072c2f83,004435a4,register-indirect,004417c0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,3861,(pTrigger->m_lData2!=(-1)),
wiz8--gog-1261--wiz8new--57a3072c2f83,00443637,register-indirect,004417c0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,3870,pTrigger->m_pEvent,
wiz8--gog-1261--wiz8new--57a3072c2f83,00443ddc,direct,00443dc0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4244,pacName,
wiz8--gog-1261--wiz8new--57a3072c2f83,00443e79,direct,00443dc0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4252,pacVariableName,
wiz8--gog-1261--wiz8new--57a3072c2f83,004440a9,direct,00444030,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4297,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00444149,direct,004440d0,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4317,iVar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,004443d4,direct,00444310,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4419,pacName,
wiz8--gog-1261--wiz8new--57a3072c2f83,00444ff8,register-indirect,00444f70,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4978,pEvent,Out of memory creating shake camera event.
wiz8--gog-1261--wiz8new--57a3072c2f83,00445055,register-indirect,00444f70,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4830,m_pCountdown,
wiz8--gog-1261--wiz8new--57a3072c2f83,0044515e,direct,00445140,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,5013,pWorld,
wiz8--gog-1261--wiz8new--57a3072c2f83,00445243,direct,00445200,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-1261--wiz8new--57a3072c2f83,00445291,direct,00445200,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4244,pacName,
wiz8--gog-1261--wiz8new--57a3072c2f83,00445337,direct,00445200,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp,4252,pacVariableName,
wiz8--gog-1261--wiz8new--57a3072c2f83,004462c6,direct,00446250,C:\Projects\Wizardry 8\Engine Code\OctBuildTree.cpp,140,m_apLinkLists[m_usCurrent],GetNewLink: Couldn't allocate m_apLinkLists.
wiz8--gog-1261--wiz8new--57a3072c2f83,0044760d,direct,00447310,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,167,pGameData,
wiz8--gog-1261--wiz8new--57a3072c2f83,004476eb,register-indirect,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,229,fSuccess,Error reading counts from WGD file.
wiz8--gog-1261--wiz8new--57a3072c2f83,0044781b,direct,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,262,m_pSurfaces,ReadWGDList: Could not allocate surfaces.
wiz8--gog-1261--wiz8new--57a3072c2f83,0044787a,direct,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,268,pCondFaces,ReadWGDList: Could not allocate pCondFaces.
wiz8--gog-1261--wiz8new--57a3072c2f83,004478af,direct,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,270,m_ppNames,ReadWGDList: Could not allocate name list.
wiz8--gog-1261--wiz8new--57a3072c2f83,0044793d,direct,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,278,m_pSurfaces,ReadWGDList: Could not allocate surfaces.
wiz8--gog-1261--wiz8new--57a3072c2f83,0044799a,direct,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,288,fSuccess,Error reading vertex from WGD file.
wiz8--gog-1261--wiz8new--57a3072c2f83,00447b06,direct,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,322,(tfFace.iVersion == 2 ),Wrong version of WGD data--Get new plugin.
wiz8--gog-1261--wiz8new--57a3072c2f83,00447b69,direct,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,326,fSuccess,Error reading face from WGD file.
wiz8--gog-1261--wiz8new--57a3072c2f83,00447db3,direct,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,391,m_ppNames[i2],ReadWGDList: Couldn't allocate name string.
wiz8--gog-1261--wiz8new--57a3072c2f83,00447ff3,direct,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,479,m_pInterfaces,CompileGDInterfaces: Couldn't allocate GD Interfaces.
wiz8--gog-1261--wiz8new--57a3072c2f83,004481f7,direct,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,526,m_pStates,CompileGDInterfaces: Couldn't allocate GDState array.
wiz8--gog-1261--wiz8new--57a3072c2f83,0044824c,direct,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,529,m_piCondPolys,CompileGDInterfaces: Couldn't allocate Conditional poly array.
wiz8--gog-1261--wiz8new--57a3072c2f83,00448362,register-indirect,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,598,m_ppTriggers,AddTriggerPlane: Couldn't allocate trigger array.
wiz8--gog-1261--wiz8new--57a3072c2f83,00448386,register-indirect,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,601,(iTriggerCount < m_iNumTriggers),AddTriggerPlane: Too many triggers for trigger array.
wiz8--gog-1261--wiz8new--57a3072c2f83,004483e7,register-indirect,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,611,m_pTrigSurfaces,AddTriggerPlane: Couldn't allocate trigger surfaces.
wiz8--gog-1261--wiz8new--57a3072c2f83,00448418,register-indirect,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,613,m_pTrigVertices,AddTriggerPlane: Couldn't allocate trigger vertices.
wiz8--gog-1261--wiz8new--57a3072c2f83,00448444,register-indirect,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,615,m_ppTriggers,AddTriggerPlane: Couldn't allocate trigger array.
wiz8--gog-1261--wiz8new--57a3072c2f83,0044846c,register-indirect,00447660,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,620,(m_iNumTrigSurfaces < MAX_TRIG_SURFACES),
wiz8--gog-1261--wiz8new--57a3072c2f83,00448634,register-indirect,004485f0,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,707,m_pTrigSurfaces,AddTriggerPlane: Couldn't allocate trigger surfaces.
wiz8--gog-1261--wiz8new--57a3072c2f83,00448665,register-indirect,004485f0,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,709,m_pTrigVertices,AddTriggerPlane: Couldn't allocate trigger vertices.
wiz8--gog-1261--wiz8new--57a3072c2f83,0044868f,register-indirect,004485f0,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,711,m_ppTriggers,AddTriggerPlane: Couldn't allocate trigger array.
wiz8--gog-1261--wiz8new--57a3072c2f83,004486b6,register-indirect,004485f0,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,716,(m_iNumTrigSurfaces < MAX_TRIG_SURFACES),
wiz8--gog-1261--wiz8new--57a3072c2f83,004488a4,direct,00448840,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,795,pNewVertices,IntegrateTriggers: Couldn't allocate new vertex array.
wiz8--gog-1261--wiz8new--57a3072c2f83,00448956,direct,00448840,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,812,pNewSurfaces,IntegrateTriggers: Couldn't allocate new surface array.
wiz8--gog-1261--wiz8new--57a3072c2f83,00448aaf,direct,00448840,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,849,pNewVertices,IntegrateTriggers: Couldn't allocate new vertex array.
wiz8--gog-1261--wiz8new--57a3072c2f83,00448b66,direct,00448840,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp,865,pNewSurfaces,IntegrateTriggers: Couldn't allocate new surface array.
