program,address,section,storage,kind,reference_count,function_count,access_kinds,widths,extent_upper,extent_bytes,preview
wiz8--demo--wiz8--8acda50afe39,005f7318,.rdata,initialized,import-slot,1,1,read,4,005f731c,4,mss32.dll!_AIL_allocate_sample_handle@4
wiz8--demo--wiz8--8acda50afe39,005f731c,.rdata,initialized,import-slot,5,2,read,4,005f7320,4,mss32.dll!_AIL_last_error@0
wiz8--demo--wiz8--8acda50afe39,005f7320,.rdata,initialized,import-slot,2,1,read,4,005f7324,4,mss32.dll!_AIL_open_stream@12
wiz8--demo--wiz8--8acda50afe39,005f7324,.rdata,initialized,import-slot,1,1,read,4,005f7328,4,mss32.dll!_AIL_init_sample@4
wiz8--demo--wiz8--8acda50afe39,005f7328,.rdata,initialized,import-slot,1,1,read,4,005f732c,4,mss32.dll!_AIL_set_named_sample_file@20
wiz8--demo--wiz8--8acda50afe39,005f732c,.rdata,initialized,import-slot,2,1,read,4,005f7330,4,mss32.dll!_AIL_release_sample_handle@4
wiz8--demo--wiz8--8acda50afe39,005f7330,.rdata,initialized,import-slot,1,1,read,4,005f7334,4,mss32.dll!_AIL_start_sample@4
wiz8--demo--wiz8--8acda50afe39,005f7334,.rdata,initialized,import-slot,1,1,read,4,005f7338,4,mss32.dll!_AIL_startup@0
wiz8--demo--wiz8--8acda50afe39,005f7338,.rdata,initialized,import-slot,2,1,read,4,005f733c,4,mss32.dll!_AIL_set_preference@8
wiz8--demo--wiz8--8acda50afe39,005f733c,.rdata,initialized,import-slot,1,1,read,4,005f7340,4,mss32.dll!_AIL_stop_3D_sample@4
wiz8--demo--wiz8--8acda50afe39,005f7340,.rdata,initialized,import-slot,2,2,read,4,005f7344,4,mss32.dll!_AIL_release_3D_sample_handle@4
wiz8--demo--wiz8--8acda50afe39,005f7344,.rdata,initialized,import-slot,1,1,read,4,005f7348,4,mss32.dll!_AIL_close_digital_driver@4
wiz8--demo--wiz8--8acda50afe39,005f7348,.rdata,initialized,import-slot,1,1,read,4,005f734c,4,mss32.dll!_AIL_mem_alloc_lock@4
wiz8--demo--wiz8--8acda50afe39,005f734c,.rdata,initialized,import-slot,1,1,read,4,005f7350,4,mss32.dll!_AIL_sample_ms_position@12
wiz8--demo--wiz8--8acda50afe39,005f7350,.rdata,initialized,import-slot,1,1,read,4,005f7354,4,mss32.dll!_AIL_stream_ms_position@12
wiz8--demo--wiz8--8acda50afe39,005f7354,.rdata,initialized,import-slot,1,1,read,4,005f7358,4,mss32.dll!_AIL_service_stream@8
wiz8--demo--wiz8--8acda50afe39,005f7358,.rdata,initialized,import-slot,1,1,read,4,005f735c,4,mss32.dll!_AIL_sample_playback_rate@4
wiz8--demo--wiz8--8acda50afe39,005f735c,.rdata,initialized,import-slot,1,1,read,4,005f7360,4,mss32.dll!_AIL_close_stream@4
wiz8--demo--wiz8--8acda50afe39,005f7360,.rdata,initialized,import-slot,1,1,read,4,005f7364,4,mss32.dll!_AIL_stop_sample@4
wiz8--demo--wiz8--8acda50afe39,005f7364,.rdata,initialized,import-slot,2,1,read,4,005f7368,4,mss32.dll!_AIL_set_3D_orientation@28
wiz8--demo--wiz8--8acda50afe39,005f7368,.rdata,initialized,import-slot,1,1,read,4,005f736c,4,mss32.dll!_AIL_set_3D_sample_distances@12
wiz8--demo--wiz8--8acda50afe39,005f736c,.rdata,initialized,import-slot,1,1,read,4,005f7370,4,mss32.dll!_AIL_start_3D_sample@4
wiz8--demo--wiz8--8acda50afe39,005f7370,.rdata,initialized,import-slot,1,1,read,4,005f7374,4,mss32.dll!_AIL_set_3D_velocity_vector@16
wiz8--demo--wiz8--8acda50afe39,005f7374,.rdata,initialized,import-slot,1,1,read,4,005f7378,4,mss32.dll!_AIL_set_3D_sample_file@8
wiz8--demo--wiz8--8acda50afe39,005f7378,.rdata,initialized,import-slot,1,1,read,4,005f737c,4,mss32.dll!_AIL_allocate_3D_sample_handle@4
wiz8--demo--wiz8--8acda50afe39,005f737c,.rdata,initialized,import-slot,1,1,read,4,005f7380,4,mss32.dll!_AIL_set_3D_provider_preference@12
wiz8--demo--wiz8--8acda50afe39,005f7380,.rdata,initialized,import-slot,9,1,read,4,005f7384,4,mss32.dll!_AIL_digital_configuration@16
wiz8--demo--wiz8--8acda50afe39,005f7384,.rdata,initialized,import-slot,1,1,read,4,005f7388,4,mss32.dll!_AIL_open_digital_driver@16
wiz8--demo--wiz8--8acda50afe39,005f7388,.rdata,initialized,import-slot,3,2,read,4,005f738c,4,mss32.dll!_AIL_set_3D_position@16
wiz8--demo--wiz8--8acda50afe39,005f738c,.rdata,initialized,import-slot,1,1,read,4,005f7390,4,mss32.dll!_AIL_open_3D_listener@4
wiz8--demo--wiz8--8acda50afe39,005f7390,.rdata,initialized,import-slot,1,1,read,4,005f7394,4,mss32.dll!_AIL_3D_provider_attribute@12
wiz8--demo--wiz8--8acda50afe39,005f7394,.rdata,initialized,import-slot,1,1,read,4,005f7398,4,mss32.dll!_AIL_enumerate_3D_providers@12
wiz8--demo--wiz8--8acda50afe39,005f7398,.rdata,initialized,import-slot,2,1,read,4,005f739c,4,mss32.dll!_AIL_shutdown@0
wiz8--demo--wiz8--8acda50afe39,005f739c,.rdata,initialized,import-slot,1,1,read,4,005f73a0,4,mss32.dll!_AIL_open_3D_provider@4
wiz8--demo--wiz8--8acda50afe39,005f73a0,.rdata,initialized,import-slot,2,1,read,4,005f73a4,4,mss32.dll!_AIL_close_3D_listener@4
wiz8--demo--wiz8--8acda50afe39,005f73a4,.rdata,initialized,import-slot,5,4,read,4,005f73a8,4,mss32.dll!_AIL_mem_free_lock@4
wiz8--demo--wiz8--8acda50afe39,005f73a8,.rdata,initialized,import-slot,3,1,read,4,005f73ac,4,mss32.dll!_AIL_close_3D_provider@4
wiz8--demo--wiz8--8acda50afe39,005f73ac,.rdata,initialized,import-slot,14,7,read,4,005f73b0,4,mss32.dll!_AIL_stream_status@4
wiz8--demo--wiz8--8acda50afe39,005f73b0,.rdata,initialized,import-slot,14,7,read,4,005f73b4,4,mss32.dll!_AIL_sample_status@4
wiz8--demo--wiz8--8acda50afe39,005f73b4,.rdata,initialized,import-slot,14,7,read,4,005f73b8,4,mss32.dll!_AIL_3D_sample_status@4
wiz8--demo--wiz8--8acda50afe39,005f73b8,.rdata,initialized,import-slot,5,3,read,4,005f73bc,4,mss32.dll!_AIL_stream_volume@4
wiz8--demo--wiz8--8acda50afe39,005f73bc,.rdata,initialized,import-slot,5,3,read,4,005f73c0,4,mss32.dll!_AIL_sample_volume@4
wiz8--demo--wiz8--8acda50afe39,005f73c0,.rdata,initialized,import-slot,5,3,read,4,005f73c4,4,mss32.dll!_AIL_3D_sample_volume@4
wiz8--demo--wiz8--8acda50afe39,005f73c4,.rdata,initialized,import-slot,4,3,read,4,005f73c8,4,mss32.dll!_AIL_set_stream_volume@8
wiz8--demo--wiz8--8acda50afe39,005f73c8,.rdata,initialized,import-slot,3,3,read,4,005f73cc,4,mss32.dll!_AIL_set_sample_volume@8
wiz8--demo--wiz8--8acda50afe39,005f73cc,.rdata,initialized,import-slot,3,3,read,4,005f73d0,4,mss32.dll!_AIL_set_3D_sample_volume@8
wiz8--demo--wiz8--8acda50afe39,005f73d0,.rdata,initialized,import-slot,1,1,read,4,005f73d4,4,mss32.dll!_AIL_set_sample_pan@8
wiz8--demo--wiz8--8acda50afe39,005f73d4,.rdata,initialized,import-slot,2,1,read,4,005f73d8,4,mss32.dll!_AIL_set_3D_sample_playback_rate@8
wiz8--demo--wiz8--8acda50afe39,005f73d8,.rdata,initialized,import-slot,1,1,read,4,005f73dc,4,mss32.dll!_AIL_set_stream_pan@8
wiz8--demo--wiz8--8acda50afe39,005f73dc,.rdata,initialized,import-slot,2,1,read,4,005f73e0,4,mss32.dll!_AIL_set_sample_playback_rate@8
wiz8--demo--wiz8--8acda50afe39,005f73e0,.rdata,initialized,import-slot,1,1,read,4,005f73e4,4,mss32.dll!_AIL_set_3D_sample_loop_count@8
wiz8--demo--wiz8--8acda50afe39,005f73e4,.rdata,initialized,import-slot,1,1,read,4,005f73e8,4,mss32.dll!_AIL_set_stream_playback_rate@8
wiz8--demo--wiz8--8acda50afe39,005f73e8,.rdata,initialized,import-slot,1,1,read,4,005f73ec,4,mss32.dll!_AIL_set_sample_loop_count@8
wiz8--demo--wiz8--8acda50afe39,005f73ec,.rdata,initialized,import-slot,1,1,read,4,005f73f0,4,mss32.dll!_AIL_set_stream_loop_count@8
wiz8--demo--wiz8--8acda50afe39,005f73f0,.rdata,initialized,import-slot,1,1,read,4,005f73f4,4,mss32.dll!_AIL_3D_sample_playback_rate@4
wiz8--demo--wiz8--8acda50afe39,005f73f4,.rdata,initialized,import-slot,1,1,read,4,005f73fc,8,mss32.dll!_AIL_stream_playback_rate@4
wiz8--demo--wiz8--8acda50afe39,005f73fc,.rdata,initialized,import-slot,1,1,read,4,005f7400,4,sr.dll!?scale@srColorSurfaceIFace@@MAEXAAV1@@Z
wiz8--demo--wiz8--8acda50afe39,005f7400,.rdata,initialized,import-slot,1,1,read,4,005f7404,4,sr.dll!?scaleFast@srColorSurface@@EAEXAAVsrColorSurfaceIFace@@@Z
wiz8--demo--wiz8--8acda50afe39,005f7404,.rdata,initialized,import-slot,1,1,read,4,005f7408,4,sr.dll!?scaleVertical@srColorSurfaceIFace@@MAEXAAV1@@Z
wiz8--demo--wiz8--8acda50afe39,005f7408,.rdata,initialized,import-slot,1,1,read,4,005f740c,4,sr.dll!?magnify@srColorSurfaceIFace@@MAEXAAV1@@Z
wiz8--demo--wiz8--8acda50afe39,005f740c,.rdata,initialized,import-slot,1,1,read,4,005f7410,4,sr.dll!?scaleHorizontal@srColorSurfaceIFace@@MAEXAAV1@@Z
wiz8--demo--wiz8--8acda50afe39,005f7410,.rdata,initialized,import-slot,1,1,read,4,005f7414,4,sr.dll!?copyNoScaling@srColorSurface@@EAEXAAVsrColorSurfaceIFace@@@Z
wiz8--demo--wiz8--8acda50afe39,005f7414,.rdata,initialized,import-slot,1,1,read,4,005f7418,4,sr.dll!?setPixelRowRaw@srColorSurface@@UAEXPBXJJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f7418,.rdata,initialized,import-slot,1,1,read,4,005f741c,4,sr.dll!?getPixelRowRaw@srColorSurface@@UAEXPAXJJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f741c,.rdata,initialized,import-slot,1,1,read,4,005f7420,4,sr.dll!?setPixelRow@srColorSurface@@UAEXPBKJJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f7420,.rdata,initialized,import-slot,1,1,read,4,005f7424,4,sr.dll!?getPixelRow@srColorSurface@@UAEXPAKJJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f7424,.rdata,initialized,import-slot,1,1,read,4,005f7428,4,sr.dll!?flipColorChannels@srColorSurfaceIFace@@UAEXW4e_index@srARGB@@0@Z
wiz8--demo--wiz8--8acda50afe39,005f7428,.rdata,initialized,import-slot,1,1,read,4,005f742c,4,sr.dll!?copyColorChannel@srColorSurfaceIFace@@UAEXW4e_index@srARGB@@0@Z
wiz8--demo--wiz8--8acda50afe39,005f742c,.rdata,initialized,import-slot,1,1,read,4,005f7430,4,sr.dll!?remapPixels@srColorSurfaceIFace@@UAEXABVsrARGB@@0@Z
wiz8--demo--wiz8--8acda50afe39,005f7430,.rdata,initialized,import-slot,1,1,read,4,005f7434,4,sr.dll!?getChannelStatistics@srColorSurfaceIFace@@UAEXAAVsrStat@@W4e_index@srARGB@@@Z
wiz8--demo--wiz8--8acda50afe39,005f7434,.rdata,initialized,import-slot,1,1,read,4,005f7438,4,sr.dll!?adjustSaturation@srColorSurfaceIFace@@UAEXN@Z
wiz8--demo--wiz8--8acda50afe39,005f7438,.rdata,initialized,import-slot,1,1,read,4,005f743c,4,sr.dll!?adjust@srColorSurfaceIFace@@UAEXABV?$srVector4T@M@@00@Z
wiz8--demo--wiz8--8acda50afe39,005f743c,.rdata,initialized,import-slot,1,1,read,4,005f7440,4,sr.dll!?flipRectangle@srColorSurface@@UAEXABURectangle@srColorSurfaceIFace@@@Z
wiz8--demo--wiz8--8acda50afe39,005f7440,.rdata,initialized,import-slot,1,1,read,4,005f7444,4,sr.dll!?swapPixelRows@srColorSurface@@UAEXJJJJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f7444,.rdata,initialized,import-slot,1,1,read,4,005f7448,4,sr.dll!?copy@srColorSurfaceIFace@@UAEXAAV1@@Z
wiz8--demo--wiz8--8acda50afe39,005f7448,.rdata,initialized,import-slot,1,1,read,4,005f744c,4,sr.dll!?blit@srColorSurface@@UAEXJJAAVsrColorSurfaceIFace@@JJJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f744c,.rdata,initialized,import-slot,1,1,read,4,005f7450,4,sr.dll!?blit@srColorSurfaceIFace@@UAEXABUBlitInfo@1@AAV1@@Z
wiz8--demo--wiz8--8acda50afe39,005f7450,.rdata,initialized,import-slot,1,1,read,4,005f7454,4,sr.dll!?composite@srColorSurfaceIFace@@UAEXJJAAV1@JJJJN@Z
wiz8--demo--wiz8--8acda50afe39,005f7454,.rdata,initialized,import-slot,1,1,read,4,005f7458,4,sr.dll!?setLine@srColorSurfaceIFace@@UAEXJJJJK@Z
wiz8--demo--wiz8--8acda50afe39,005f7458,.rdata,initialized,import-slot,1,1,read,4,005f745c,4,sr.dll!?setVLine@srColorSurface@@UAEXJJJK@Z
wiz8--demo--wiz8--8acda50afe39,005f745c,.rdata,initialized,import-slot,1,1,read,4,005f7460,4,sr.dll!?setHLine@srColorSurface@@UAEXJJJK@Z
wiz8--demo--wiz8--8acda50afe39,005f7460,.rdata,initialized,import-slot,1,1,read,4,005f7464,4,sr.dll!?fill@srColorSurface@@UAEXK@Z
wiz8--demo--wiz8--8acda50afe39,005f7464,.rdata,initialized,import-slot,1,1,read,4,005f7468,4,sr.dll!?changePixelFormat@srColorSurface@@UAEHABUPixelFormat@srPixelConvert@@H@Z
wiz8--demo--wiz8--8acda50afe39,005f7468,.rdata,initialized,import-slot,1,1,read,4,005f746c,4,sr.dll!?rescale@srColorSurface@@UAEHJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f746c,.rdata,initialized,import-slot,1,1,read,4,005f7470,4,sr.dll!?resize@srColorSurface@@UAEHJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f7470,.rdata,initialized,import-slot,1,1,read,4,005f7474,4,sr.dll!?getDataSize@srColorSurface@@UAEJXZ
wiz8--demo--wiz8--8acda50afe39,005f7474,.rdata,initialized,import-slot,1,1,read,4,005f7478,4,sr.dll!?getDataPtr@srColorSurface@@UAEPAXXZ
wiz8--demo--wiz8--8acda50afe39,005f7478,.rdata,initialized,import-slot,1,1,read,4,005f747c,4,sr.dll!?setPalette@srColorSurface@@UAEXPAVsrPalette@@@Z
wiz8--demo--wiz8--8acda50afe39,005f747c,.rdata,initialized,import-slot,1,1,read,4,005f7480,4,sr.dll!?getPalette@srColorSurface@@UAEPAVsrPalette@@XZ
wiz8--demo--wiz8--8acda50afe39,005f7480,.rdata,initialized,import-slot,1,1,read,4,005f7484,4,sr.dll!?setPixelColumn@srColorSurface@@UAEXPBKJJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f7484,.rdata,initialized,import-slot,1,1,read,4,005f7488,4,sr.dll!?getPixelColumn@srColorSurface@@UAEXPAKJJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f7488,.rdata,initialized,import-slot,1,1,read,4,005f748c,4,sr.dll!?setPixelsRaw@srColorSurface@@UAEXPBXPBVsrVector2i@@J@Z
wiz8--demo--wiz8--8acda50afe39,005f748c,.rdata,initialized,import-slot,1,1,read,4,005f7490,4,sr.dll!?getPixelsRaw@srColorSurface@@UAEXPAXPBVsrVector2i@@J@Z
wiz8--demo--wiz8--8acda50afe39,005f7490,.rdata,initialized,import-slot,1,1,read,4,005f7494,4,sr.dll!?setPixels@srColorSurface@@UAEXPBKPBVsrVector2i@@J@Z
wiz8--demo--wiz8--8acda50afe39,005f7494,.rdata,initialized,import-slot,1,1,read,4,005f7498,4,sr.dll!?getPixels@srColorSurface@@UAEXPAKPBVsrVector2i@@J@Z
wiz8--demo--wiz8--8acda50afe39,005f7498,.rdata,initialized,import-slot,1,1,read,4,005f749c,4,sr.dll!?setPixelRaw@srColorSurface@@UAEXJJK@Z
wiz8--demo--wiz8--8acda50afe39,005f749c,.rdata,initialized,import-slot,1,1,read,4,005f74a0,4,sr.dll!?getPixelRaw@srColorSurface@@UAEKJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f74a0,.rdata,initialized,import-slot,1,1,read,4,005f74a4,4,sr.dll!?setPixel@srColorSurfaceIFace@@UAEXJJK@Z
wiz8--demo--wiz8--8acda50afe39,005f74a4,.rdata,initialized,import-slot,1,1,read,4,005f74a8,4,sr.dll!?getPixel@srColorSurfaceIFace@@UAEKJJ@Z
wiz8--demo--wiz8--8acda50afe39,005f74a8,.rdata,initialized,import-slot,1,1,read,4,005f74ac,4,sr.dll!?vInstance@srColorSurface@@UAEPAVsrClass@@XZ
wiz8--demo--wiz8--8acda50afe39,005f74ac,.rdata,initialized,import-slot,1,1,read,4,005f74b0,4,sr.dll!?dump@srColorSurface@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z
wiz8--demo--wiz8--8acda50afe39,005f74b0,.rdata,initialized,import-slot,10,10,read,4,005f74b4,4,sr.dll!?reset@srMaterial@@MAEXXZ
wiz8--demo--wiz8--8acda50afe39,005f74b4,.rdata,initialized,import-slot,1,1,read,4,005f74b8,4,sr.dll!?updateParms@srMaterial@@MAEXXZ
wiz8--demo--wiz8--8acda50afe39,005f74b8,.rdata,initialized,import-slot,1,1,read,4,005f74bc,4,sr.dll!?postProcess@srMaterial@@UAEXAAVsrVertexPipe@@@Z
wiz8--demo--wiz8--8acda50afe39,005f74bc,.rdata,initialized,import-slot,1,1,read,4,005f74c0,4,sr.dll!?preProcess@srMaterial@@UAEXAAVsrVertexPipe@@@Z
wiz8--demo--wiz8--8acda50afe39,005f74c0,.rdata,initialized,import-slot,2,2,read,4,005f74c4,4,sr.dll!?getMaterialInfo@srMaterial@@UAEXAAUMaterialInfo@srVertexProcessor@@@Z
wiz8--demo--wiz8--8acda50afe39,005f74c4,.rdata,initialized,import-slot,1,1,read,4,005f74c8,4,sr.dll!?vInstance@srMaterial@@UAEPAVsrClass@@XZ
wiz8--demo--wiz8--8acda50afe39,005f74c8,.rdata,initialized,import-slot,1,1,read,4,005f74cc,4,sr.dll!?verify@srMaterial@@UAEXW4e_verify@srRuntimeClass@@@Z
wiz8--demo--wiz8--8acda50afe39,005f74cc,.rdata,initialized,import-slot,1,1,read,4,005f74d0,4,sr.dll!?dump@srMaterial@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z
wiz8--demo--wiz8--8acda50afe39,005f74d0,.rdata,initialized,import-slot,1,1,read,4,005f74d4,4,sr.dll!?process@srCamera@@UAEXABUProcessInfo@srNode@@W4e_processType@3@@Z
wiz8--demo--wiz8--8acda50afe39,005f74d4,.rdata,initialized,import-slot,1,1,read,4,005f74d8,4,sr.dll!?traverse@srNode@@UAEXAAVTraverseInfo@1@@Z
wiz8--demo--wiz8--8acda50afe39,005f74d8,.rdata,initialized,import-slot,1,1,read,4,005f74dc,4,sr.dll!?vInstance@srCamera@@UAEPAVsrClass@@XZ
wiz8--demo--wiz8--8acda50afe39,005f74dc,.rdata,initialized,import-slot,1,1,read,4,005f74e0,4,sr.dll!?dump@srCamera@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z
wiz8--demo--wiz8--8acda50afe39,005f74e0,.rdata,initialized,import-slot,1,1,read,4,005f74e4,4,sr.dll!?processSignal@srNode@@MAEHKPAX@Z
wiz8--demo--wiz8--8acda50afe39,005f74e4,.rdata,initialized,import-slot,1,1,read,4,005f74e8,4,sr.dll!?updateBounds@srNode@@UAEXXZ
wiz8--demo--wiz8--8acda50afe39,005f74e8,.rdata,initialized,import-slot,1,1,read,4,005f74ec,4,sr.dll!?getLocalBounds@srNode@@UAEXAAUBoundInfo@1@@Z
wiz8--demo--wiz8--8acda50afe39,005f74ec,.rdata,initialized,import-slot,1,1,read,4,005f74f0,4,sr.dll!?process@srScene@@UAEXABUProcessInfo@srNode@@W4e_processType@3@@Z
wiz8--demo--wiz8--8acda50afe39,005f74f0,.rdata,initialized,import-slot,1,1,read,4,005f74f4,4,sr.dll!?traverse@srScene@@UAEXAAVTraverseInfo@srNode@@@Z
wiz8--demo--wiz8--8acda50afe39,005f74f4,.rdata,initialized,import-slot,1,1,read,4,005f74f8,4,sr.dll!?vInstance@srScene@@UAEPAVsrClass@@XZ
wiz8--demo--wiz8--8acda50afe39,005f74f8,.rdata,initialized,import-slot,1,1,read,4,005f74fc,4,sr.dll!?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z
wiz8--demo--wiz8--8acda50afe39,005f74fc,.rdata,initialized,import-slot,1,1,read,4,005f7500,4,sr.dll!?dump@srScene@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z
wiz8--demo--wiz8--8acda50afe39,005f7500,.rdata,initialized,import-slot,36,26,read,4,005f7504,4,sr.dll!?getName@srRuntimeClass@@QBEPBDXZ
wiz8--demo--wiz8--8acda50afe39,005f7504,.rdata,initialized,import-slot,7,6,read,4,005f7508,4,sr.dll!??0srColorSurface@@QAE@W4e_surfaceType@srPixelConvert@@PAXKKK@Z
wiz8--demo--wiz8--8acda50afe39,005f7508,.rdata,initialized,import-slot,29,10,read,4,005f750c,4,sr.dll!?setVector@srMaterial@@IAEXAAV?$srVector4T@M@@ABV2@@Z
wiz8--demo--wiz8--8acda50afe39,005f750c,.rdata,initialized,import-slot,9,9,read,4,005f7510,4,sr.dll!??_7srMaterial@@6B@
wiz8--demo--wiz8--8acda50afe39,005f7510,.rdata,initialized,import-slot,4,3,read,4,005f7514,4,sr.dll!?setEnvironmentRange@srCamera@@QAEXMM@Z
wiz8--demo--wiz8--8acda50afe39,005f7514,.rdata,initialized,import-slot,4,3,read,4,005f7518,4,sr.dll!?setViewPlane@srCamera@@QAEXABURect@1@N@Z
wiz8--demo--wiz8--8acda50afe39,005f7518,.rdata,initialized,import-slot,9,7,read,4,005f751c,4,sr.dll!?setRotation@srNode@@QAEXNNN@Z
wiz8--demo--wiz8--8acda50afe39,005f751c,.rdata,initialized,import-slot,9,8,read,4,005f7520,4,sr.dll!?setLocation@srNode@@QAEXNNN@Z
wiz8--demo--wiz8--8acda50afe39,005f7520,.rdata,initialized,import-slot,6,5,read,4,005f7524,4,sr.dll!?setClipRange@srCamera@@QAEXNN@Z
wiz8--demo--wiz8--8acda50afe39,005f7524,.rdata,initialized,import-slot,3,2,read,4,005f7528,4,sr.dll!??0srCamera@@QAE@PAVsrNode@@@Z
wiz8--demo--wiz8--8acda50afe39,005f7528,.rdata,initialized,import-slot,10,3,read,4,005f752c,4,sr.dll!??0srScene@@QAE@PAVsrNode@@@Z
wiz8--demo--wiz8--8acda50afe39,005f752c,.rdata,initialized,import-slot,2,2,read,4,005f7530,4,sr.dll!??0srModeler@@QAE@XZ
wiz8--demo--wiz8--8acda50afe39,005f7530,.rdata,initialized,import-slot,3,3,read,4,005f7534,4,sr.dll!??1srModeler@@UAE@XZ
wiz8--demo--wiz8--8acda50afe39,005f7534,.rdata,initialized,import-slot,1,1,read,4,005f7538,4,sr.dll!??1srColorSurface@@MAE@XZ
wiz8--demo--wiz8--8acda50afe39,005f7538,.rdata,initialized,import-slot,10,7,read,4,005f753c,4,sr.dll!?srBoxFilter@@3V0@A
wiz8--demo--wiz8--8acda50afe39,005f753c,.rdata,initialized,import-slot,12,9,read,4,005f7540,4,sr.dll!??0srColorSurface@@QAE@W4e_surfaceType@srPixelConvert@@KK@Z
wiz8--demo--wiz8--8acda50afe39,005f7540,.rdata,initialized,import-slot,50,37,read,4,005f7544,4,sr.dll!?setLocation@srNode@@QAEXABV?$srVector3T@N@@@Z
wiz8--demo--wiz8--8acda50afe39,005f7544,.rdata,initialized,import-slot,1,1,read,4,005f7548,4,sr.dll!?calculateVertexNormals@srMeshModel@@MAEXXZ
wiz8--demo--wiz8--8acda50afe39,005f7548,.rdata,initialized,import-slot,1,1,read,4,005f754c,4,sr.dll!?calculatePolygonNormals@srMeshModel@@MAEXXZ
wiz8--demo--wiz8--8acda50afe39,005f754c,.rdata,initialized,import-slot,1,1,read,4,005f7550,4,sr.dll!?calculateBounds@srMeshModel@@MAEXXZ
wiz8--demo--wiz8--8acda50afe39,005f7550,.rdata,initialized,import-slot,1,1,read,4,005f7554,4,sr.dll!?updateTriMesh@srMeshModel@@MAEXXZ
wiz8--demo--wiz8--8acda50afe39,005f7554,.rdata,initialized,import-slot,1,1,read,4,005f7558,4,sr.dll!?renderTriMesh@srMeshModel@@UAEXAAVsrGERD@@ABUTriMesh@1@@Z
wiz8--demo--wiz8--8acda50afe39,005f7558,.rdata,initialized,import-slot,1,1,read,4,005f755c,4,sr.dll!?getTriMesh@srMeshModel@@UAEXAAUTriMesh@1@@Z
wiz8--demo--wiz8--8acda50afe39,005f755c,.rdata,initialized,import-slot,2,2,read,4,005f7560,4,sr.dll!?getTriMesh@srMeshModel@@UAEABUTriMesh@1@XZ
wiz8--demo--wiz8--8acda50afe39,005f7560,.rdata,initialized,import-slot,1,1,read,4,005f7564,4,sr.dll!?reindexVertices@srMeshModel@@UAEXPBK@Z
wiz8--demo--wiz8--8acda50afe39,005f7564,.rdata,initialized,import-slot,1,1,read,4,005f7568,4,sr.dll!?reindexPolygons@srMeshModel@@UAEXPBK@Z
wiz8--demo--wiz8--8acda50afe39,005f7568,.rdata,initialized,import-slot,1,1,read,4,005f756c,4,sr.dll!?updateAllClients@srModel@@UAEXW4e_update@Client@1@@Z
wiz8--demo--wiz8--8acda50afe39,005f756c,.rdata,initialized,import-slot,12,12,read,4,005f7570,4,sr.dll!?getPolyVertex@srMeshModel@@QAEPAVsrVector3i@@XZ
wiz8--demo--wiz8--8acda50afe39,005f7570,.rdata,initialized,import-slot,1,1,read,4,005f7574,4,sr.dll!?setupDefaultValues@srTextureMap@@MAEXXZ
wiz8--demo--wiz8--8acda50afe39,005f7574,.rdata,initialized,import-slot,1,1,read,4,005f7578,4,sr.dll!?getBoundingSphere@srMeshModel@@UAEHAAV?$srVector3T@M@@AAM@Z
wiz8--demo--wiz8--8acda50afe39,005f7578,.rdata,initialized,import-slot,1,1,read,4,005f757c,4,sr.dll!?vInstance@srMeshModel@@UAEPAVsrClass@@XZ
wiz8--demo--wiz8--8acda50afe39,005f757c,.rdata,initialized,import-slot,1,1,read,4,005f7580,4,sr.dll!?verify@srMeshModel@@UAEXW4e_verify@srRuntimeClass@@@Z
wiz8--demo--wiz8--8acda50afe39,005f7580,.rdata,initialized,import-slot,1,1,read,4,005f7584,4,sr.dll!?dump@srMeshModel@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z
wiz8--demo--wiz8--8acda50afe39,005f7584,.rdata,initialized,import-slot,58,38,read,4,005f7588,4,sr.dll!?setParent@srNode@@QAEHPAV1@H@Z
wiz8--demo--wiz8--8acda50afe39,005f7588,.rdata,initialized,import-slot,8,8,read,4,005f758c,4,sr.dll!?setMaterial@srMeshModel@@QAEXPAVsrMaterialIFace@@JW4e_side@1@@Z
wiz8--demo--wiz8--8acda50afe39,005f758c,.rdata,initialized,import-slot,4,4,read,4,005f7590,4,sr.dll!?discard@srModeler@@QAEXXZ
wiz8--demo--wiz8--8acda50afe39,005f7590,.rdata,initialized,import-slot,5,5,read,4,005f7594,4,sr.dll!?convert@srModeler@@QAEXAAVsrMeshModel@@H@Z
