program,module,table,class_name,enclosing_scope,subobject,table_rva,slot,target_rva,target_name,target_signature,resolution
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srMeshModel@@6B@,srMeshModel,,,0x76d48,19,0x3e280,?calculatePolygonNormals@srMeshModel@@MAEXXZ,protected: virtual void __thiscall srMeshModel::calculatePolygonNormals(void),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srMeshModel@@6B@,srMeshModel,,,0x76d48,20,0x3e390,?calculateVertexNormals@srMeshModel@@MAEXXZ,protected: virtual void __thiscall srMeshModel::calculateVertexNormals(void),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,0,0x3c640,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,1,0x3c630,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,2,0x3c650,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,3,0x3c5b0,?dump@srModel@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srModel::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,5,0x3c8f0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,6,0x6ff14,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,7,0x3c690,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,8,0x6ff14,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,9,0x6ff14,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,10,0x6ff14,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModel@@6B@,srModel,,,0x76d08,11,0x3c440,?updateAllClients@srModel@@UAEXW4e_update@Client@1@@Z,public: virtual void __thiscall srModel::updateAllClients(enum srModel::Client::e_update),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelIOManager@@6B@,srModelIOManager,,,0x75534,0,0x16af0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,0,0x4fd10,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,1,0x4fd00,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,2,0x4fd20,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,3,0x4fb20,?dump@srModelInstance@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srModelInstance::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,5,0x501a0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,6,0x4ff80,?vInstance@srModelInstance@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srModelInstance::vInstance(void),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,7,0x4fd80,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,8,0x4f3a0,?traverse@srModelInstance@@UAEXAAVTraverseInfo@srNode@@@Z,public: virtual void __thiscall srModelInstance::traverse(class srNode::TraverseInfo &),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,9,0x4f4b0,?process@srModelInstance@@UAEXABUProcessInfo@srNode@@W4e_processType@3@@Z,"public: virtual void __thiscall srModelInstance::process(struct srNode::ProcessInfo const &, enum srNode::e_processType)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,10,0x4f350,?getLocalBounds@srModelInstance@@UAEXAAUBoundInfo@srNode@@@Z,public: virtual void __thiscall srModelInstance::getLocalBounds(struct srNode::BoundInfo &),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,11,0x50500,?updateBounds@srNode@@UAEXXZ,public: virtual void __thiscall srNode::updateBounds(void),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6B?$srClassSupport@VsrModelInstance@@VsrNode@@$0A@$0BBAA@@@@,srModelInstance,,"srClassSupport<class srModelInstance, class srNode, 0, 4352>",0x77160,12,0x50690,?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6BClient@srModel@@@,srModelInstance,,srModel::Client,0x77150,0,0x502a0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6BClient@srModel@@@,srModelInstance,,srModel::Client,0x77150,1,0x3c3b0,?setModel@Client@srModel@@UAEXPAV2@@Z,public: virtual void __thiscall srModel::Client::setModel(class srModel *),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6BClient@srModel@@@,srModelInstance,,srModel::Client,0x77150,2,0x4f320,?updateClient@srModelInstance@@UAEXW4e_update@Client@srModel@@@Z,public: virtual void __thiscall srModelInstance::updateClient(enum srModel::Client::e_update),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModelInstance@@6BClient@srModel@@@,srModelInstance,,srModel::Client,0x77150,3,0x3c6c0,?getModel@Client@srModel@@UBEPAV2@XZ,public: virtual class srModel * __thiscall srModel::Client::getModel(void) const,exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srModeler@@6B@,srModeler,,,0x76c88,0,0x380c0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srMutex@@6B@,srMutex,,,0x76de4,0,0x45930,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,0,0x554c0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,1,0x554b0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,2,0x554d0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,3,0x513c0,?dump@srNode@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srNode::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,5,0x51bf0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,6,0x51cd0,?vInstance@srNode@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srNode::vInstance(void),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,7,0x55510,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,8,0x504b0,?traverse@srNode@@UAEXAAVTraverseInfo@1@@Z,public: virtual void __thiscall srNode::traverse(class srNode::TraverseInfo &),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,9,0x504f0,?process@srNode@@UAEXABUProcessInfo@1@W4e_processType@1@@Z,"public: virtual void __thiscall srNode::process(struct srNode::ProcessInfo const &, enum srNode::e_processType)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,10,0x50510,?getLocalBounds@srNode@@UAEXAAUBoundInfo@1@@Z,public: virtual void __thiscall srNode::getLocalBounds(struct srNode::BoundInfo &),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,11,0x50500,?updateBounds@srNode@@UAEXXZ,public: virtual void __thiscall srNode::updateBounds(void),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srNode@@6B@,srNode,,,0x771d0,12,0x50690,?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srPalette@@6B@,srPalette,,,0x753cc,0,0x49e0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srPalette@@6B@,srPalette,,,0x753cc,1,0x49d0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srPalette@@6B@,srPalette,,,0x753cc,2,0x49f0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srPalette@@6B@,srPalette,,,0x753cc,3,0x47a0,?dump@srPalette@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srPalette::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srPalette@@6B@,srPalette,,,0x753cc,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srPalette@@6B@,srPalette,,,0x753cc,5,0x4ff0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srPalette@@6B@,srPalette,,,0x753cc,6,0x4970,?vInstance@srPalette@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srPalette::vInstance(void),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srPalette@@6B@,srPalette,,,0x753cc,7,0x4a30,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srRuntimeClass@@6B@,srRuntimeClass,,,0x754e4,0,0x11cc0,?getClassName@srRuntimeClass@@UBEPBDXZ,public: virtual char const * __thiscall srRuntimeClass::getClassName(void) const,exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srRuntimeClass@@6B@,srRuntimeClass,,,0x754e4,1,0x11cd0,?getClassID@srRuntimeClass@@UBEKXZ,public: virtual unsigned long __thiscall srRuntimeClass::getClassID(void) const,exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srRuntimeClass@@6B@,srRuntimeClass,,,0x754e4,2,0x11ce0,?getClassNode@srRuntimeClass@@UBEPAVClassNode@srRegistry@@XZ,public: virtual class srRegistry::ClassNode * __thiscall srRuntimeClass::getClassNode(void) const,exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srRuntimeClass@@6B@,srRuntimeClass,,,0x754e4,3,0x11ab0,?dump@srRuntimeClass@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srRuntimeClass::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srRuntimeClass@@6B@,srRuntimeClass,,,0x754e4,4,0x117a0,?verify@srRuntimeClass@@UAEXW4e_verify@1@@Z,public: virtual void __thiscall srRuntimeClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srRuntimeClass@@6B@,srRuntimeClass,,,0x754e4,5,0x11bf0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,0,0x56a00,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,1,0x569f0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,2,0x56a10,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,3,0x56750,?dump@srScene@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srScene::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,5,0x570b0,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,6,0x56bb0,?vInstance@srScene@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srScene::vInstance(void),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,7,0x56a70,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,8,0x561f0,?traverse@srScene@@UAEXAAVTraverseInfo@srNode@@@Z,public: virtual void __thiscall srScene::traverse(class srNode::TraverseInfo &),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,9,0x562e0,?process@srScene@@UAEXABUProcessInfo@srNode@@W4e_processType@3@@Z,"public: virtual void __thiscall srScene::process(struct srNode::ProcessInfo const &, enum srNode::e_processType)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,10,0x50510,?getLocalBounds@srNode@@UAEXAAUBoundInfo@1@@Z,public: virtual void __thiscall srNode::getLocalBounds(struct srNode::BoundInfo &),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,11,0x50500,?updateBounds@srNode@@UAEXXZ,public: virtual void __thiscall srNode::updateBounds(void),exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srScene@@6B@,srScene,,,0x77230,12,0x50690,?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srSurfaceIOManager@@6B@,srSurfaceIOManager,,,0x75418,0,0x5240,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srTextureFile@@6B@,srTextureFile,,,0x774e8,0,0x5fd50,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srTextureFile@@6B@,srTextureFile,,,0x774e8,1,0x5fd40,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srTextureFile@@6B@,srTextureFile,,,0x774e8,2,0x5fd60,,,internal
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srTextureFile@@6B@,srTextureFile,,,0x774e8,3,0x5fbd0,?dump@srTextureFile@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srTextureFile::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-128--sr--fe47f633a51f,sr.dll,??_7srTextureFile@@6B@,srTextureFile,,,0x774e8,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
