container,binary_path,binary_sha256,record_kind,origin,encoding,extension,value
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,compiler-command,embedded-string,ascii,,Intel(R) C/C++ Compiler Version 4.5 00015  : ..\setup.cpp : -Qvc6 -c -I.. -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\fe -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\util -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\main -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\ddhelp -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\misc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\inc -ID:\BUILDS\NT32_FRE\public\internal\windows\inc -ID:\BUILDS\NT32_FRE\public\internal\base\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt\iostreams -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\inc -ID:\BUILDS\NT32_FRE\MultiMedia\inc\obj\i386 -ID:\BUILDS\NT32_FRE\public\internal\MultiMedia\inc -ID:\BUILDS\NT32_FRE\public\oak\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt -D_X86_=1 -Di386=1 -DCONDITION_HANDLING=1 -DNT_UP=1 -DNT_INST=0 -DWIN32=100 -D_NT1X_=100 -DWINNT=1 -D_WIN32_WINNT=0x0501 -DWINVER=0x0501 -D_WIN32_IE=0x0600 -DWIN32_LEAN_AND_MEAN=1 -DDEVL=1 -D__BUILDMACHINE__=DIRECTX -DFPO=1 -DNDEBUG -D_DLL=1 -D_MT=1 -DOFFICIAL_BUILD -DDIRECTX_REDIST=1 -DD3D -DMSBUILD -DIS_32 -DWIN32 -DWANT_ASM=0 -DNT -DWINNT -c -Ze -Zl -Gy -Gi- -Gm- -Gd -G6 -GX- -GR- -GF -GS -Fc -W0 -Ox -G6 -Qxi -mIPOPT_inline_max_total_stats=10000 -I..\..\..\proton4\include -Foobj\i386\ -Zt -Zm -Zp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,compiler-command,embedded-string,ascii,,Intel(R) C/C++ Compiler Version 4.5 00015  : ..\soa.cpp : -Qvc6 -c -I.. -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\fe -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\util -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\main -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\ddhelp -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\misc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\inc -ID:\BUILDS\NT32_FRE\public\internal\windows\inc -ID:\BUILDS\NT32_FRE\public\internal\base\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt\iostreams -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\inc -ID:\BUILDS\NT32_FRE\MultiMedia\inc\obj\i386 -ID:\BUILDS\NT32_FRE\public\internal\MultiMedia\inc -ID:\BUILDS\NT32_FRE\public\oak\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt -D_X86_=1 -Di386=1 -DCONDITION_HANDLING=1 -DNT_UP=1 -DNT_INST=0 -DWIN32=100 -D_NT1X_=100 -DWINNT=1 -D_WIN32_WINNT=0x0501 -DWINVER=0x0501 -D_WIN32_IE=0x0600 -DWIN32_LEAN_AND_MEAN=1 -DDEVL=1 -D__BUILDMACHINE__=DIRECTX -DFPO=1 -DNDEBUG -D_DLL=1 -D_MT=1 -DOFFICIAL_BUILD -DDIRECTX_REDIST=1 -DD3D -DMSBUILD -DIS_32 -DWIN32 -DWANT_ASM=0 -DNT -DWINNT -c -Ze -Zl -Gy -Gi- -Gm- -Gd -G6 -GX- -GR- -GF -GS -Fc -W0 -Ox -G6 -Qxi -mIPOPT_inline_max_total_stats=10000 -I..\..\..\proton4\include -Foobj\i386\ -Zt -Zm -Zp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,compiler-command,embedded-string,ascii,,Intel(R) C/C++ Compiler Version 4.5 00015  : ..\sp_pipe.cpp : -Qvc6 -c -I.. -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\fe -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\util -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\main -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\ddhelp -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\misc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\inc -ID:\BUILDS\NT32_FRE\public\internal\windows\inc -ID:\BUILDS\NT32_FRE\public\internal\base\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt\iostreams -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\inc -ID:\BUILDS\NT32_FRE\MultiMedia\inc\obj\i386 -ID:\BUILDS\NT32_FRE\public\internal\MultiMedia\inc -ID:\BUILDS\NT32_FRE\public\oak\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt -D_X86_=1 -Di386=1 -DCONDITION_HANDLING=1 -DNT_UP=1 -DNT_INST=0 -DWIN32=100 -D_NT1X_=100 -DWINNT=1 -D_WIN32_WINNT=0x0501 -DWINVER=0x0501 -D_WIN32_IE=0x0600 -DWIN32_LEAN_AND_MEAN=1 -DDEVL=1 -D__BUILDMACHINE__=DIRECTX -DFPO=1 -DNDEBUG -D_DLL=1 -D_MT=1 -DOFFICIAL_BUILD -DDIRECTX_REDIST=1 -DD3D -DMSBUILD -DIS_32 -DWIN32 -DWANT_ASM=0 -DNT -DWINNT -c -Ze -Zl -Gy -Gi- -Gm- -Gd -G6 -GX- -GR- -GF -GS -Fc -W0 -Ox -G6 -Qxi -mIPOPT_inline_max_total_stats=10000 -I..\..\..\proton4\include -Foobj\i386\ -Zt -Zm -Zp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,compiler-command,embedded-string,ascii,,Intel(R) C/C++ Compiler Version 4.5 00015  : ..\texxform.cpp : -Qvc6 -c -I.. -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\fe -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\util -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\main -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\ddhelp -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\misc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\inc -ID:\BUILDS\NT32_FRE\public\internal\windows\inc -ID:\BUILDS\NT32_FRE\public\internal\base\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt\iostreams -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\inc -ID:\BUILDS\NT32_FRE\MultiMedia\inc\obj\i386 -ID:\BUILDS\NT32_FRE\public\internal\MultiMedia\inc -ID:\BUILDS\NT32_FRE\public\oak\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt -D_X86_=1 -Di386=1 -DCONDITION_HANDLING=1 -DNT_UP=1 -DNT_INST=0 -DWIN32=100 -D_NT1X_=100 -DWINNT=1 -D_WIN32_WINNT=0x0501 -DWINVER=0x0501 -D_WIN32_IE=0x0600 -DWIN32_LEAN_AND_MEAN=1 -DDEVL=1 -D__BUILDMACHINE__=DIRECTX -DFPO=1 -DNDEBUG -D_DLL=1 -D_MT=1 -DOFFICIAL_BUILD -DDIRECTX_REDIST=1 -DD3D -DMSBUILD -DIS_32 -DWIN32 -DWANT_ASM=0 -DNT -DWINNT -c -Ze -Zl -Gy -Gi- -Gm- -Gd -G6 -GX- -GR- -GF -GS -Fc -W0 -Ox -G6 -Qxi -mIPOPT_inline_max_total_stats=10000 -I..\..\..\proton4\include -Foobj\i386\ -Zt -Zm -Zp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,..\ctxcreate.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,..\kclipper.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,..\kdpclip.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,..\kpvfuncs.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,..\procvers.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,..\scalarpipe.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,..\setup.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,..\soa.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,..\sp_pipe.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,..\texxform.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.pdb,2_fre\multimedia\directx\dxg\d3d\dx7\link\daytona\obj\i386\d3dim700.pdb
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,codeview,ascii,.pdb,d3dim700.pdb
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,d:\builds\nt32_fre\multimedia\directx\dxg\d3d\dx7\fe\d3ddev.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,d:\builds\nt32_fre\multimedia\directx\dxg\d3d\dx7\fe\devstate.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,d:\builds\nt32_fre\multimedia\directx\dxg\d3d\dx7\fe\dp2hal.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,d:\builds\nt32_fre\multimedia\directx\dxg\d3d\dx7\fe\drawprim.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,d:\builds\nt32_fre\multimedia\directx\dxg\d3d\dx7\fe\texman.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,d:\builds\nt32_fre\multimedia\directx\dxg\d3d\dx7\fe\tldevice.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,path,embedded-string,ascii,.cpp,d:\builds\nt32_fre\multimedia\directx\dxg\d3d\dx7\fe\vertbuf.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Dll/srDD_DirectX7_1.dll,bc309994fcc1bd9699064569b06ae6a7459bf607992a0efcc36510cd284f2f7f,path,codeview,ascii,.pdb,C:\srsdk1x\msvc6\obj\dd\DirectX7\Release\srDD_DirectX7.pdb
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Dll/srDD_OpenGLa.dll,727d84ed2e4ec26e6b9fe2fe13a30e702b5ba2f2b6d199ddbdb78b57b9d58788,path,codeview,ascii,.pdb,C:\Projects\Wizardry 8\srsdk\msvc6\obj\dd\opengl\Release\srDD_OpenGL.pdb
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/sr.dll,fe47f633a51fe1675cfbe1c8ac2ef428de8cc31a332f7a6b6a416c83bb9e4b61,path,codeview,ascii,.pdb,D:\srsdk1x\msvc6\obj\sr\release\sr.pdb
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/sr.dll,fe47f633a51fe1675cfbe1c8ac2ef428de8cc31a332f7a6b6a416c83bb9e4b61,path,embedded-string,ascii,.cpp,D:\srsdk1x\sources\corelib\srClass.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/sr.dll,fe47f633a51fe1675cfbe1c8ac2ef428de8cc31a332f7a6b6a416c83bb9e4b61,path,embedded-string,ascii,.cpp,D:\srsdk1x\sources\corelib\srFog.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/sr.dll,fe47f633a51fe1675cfbe1c8ac2ef428de8cc31a332f7a6b6a416c83bb9e4b61,path,embedded-string,ascii,.cpp,D:\srsdk1x\sources\corelib\srMaterial.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/sr.dll,fe47f633a51fe1675cfbe1c8ac2ef428de8cc31a332f7a6b6a416c83bb9e4b61,path,embedded-string,ascii,.cpp,D:\srsdk1x\sources\corelib\srMeshModel.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/sr.dll,fe47f633a51fe1675cfbe1c8ac2ef428de8cc31a332f7a6b6a416c83bb9e4b61,path,embedded-string,ascii,.cpp,D:\srsdk1x\sources\corelib\srRuntimeClass.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.hpp,AnimRep.hpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.c,C:\Projects\SGP\DirectDraw Calls.c
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\3D Code\IList.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\3D Code\PList.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Dialog Code\AssayDialog.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Dialog Code\DialogInterface.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Dialog Code\MonsterInfoDialog.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Dialog Code\ProfRaceInfoDialog.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Dialog Code\SpellInfoDialog.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Dialog Code\StatInfoDialogs.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Dialog Code\stButton.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Dialog Code\stListBox.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Dialog Code\stMessageDialog.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\3d.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\3dapi.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\AmbientSound.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\AniMesh.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\AnimObj.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\AnimRep.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Bink.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\BitArray.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Camera.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Cursor3d.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Environment.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\GameData.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\GDFileIO.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\GDProp.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\GrCycle.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\GrObject.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Item.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\LevelFile.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Levels.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\materials.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Missile.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\MonGen.cpp
